resource_utilization_id,date,hospital_id,hospital_name,department_id,department_name,resource_type,resource_category,total_units_available,units_in_use,units_under_maintenance,utilization_rate_pct,shortage_flag,capacity_hours,utilized_hours,idle_hours,downtime_hours,nurses_on_duty_snapshot,doctors_on_duty_snapshot,overtime_hours,avg_response_time_minutes,resource_condition,maintenance_due_flag,last_maintenance_date
R000136,2023-06-19,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.3,192.7,0.0,1.0,1.0,0.0,6.0,Good,No,
R000137,2023-06-19,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,22.5,120.5,0.95,,,0.0,5.5,Good,No,2023-02-28
R000138,2023-06-19,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,16.0,192.0,0.0,1.0,1.0,0.3,3.2,,No,
R000139,2023-06-26,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.4,192.6,0.0,1.0,1.0,0.0,7.5,Fair,No,
R000140,2023-06-26,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,17.9,125.6,0.45,,,0.0,9.4,Good,No,2023-06-13
R000141,2023-06-26,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,16.0,192.0,0.0,1.0,1.0,1.4,7.6,,No,
R000142,2023-08-12,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,22.4,193.6,0.0,2.0,1.0,0.0,4.1,Good,No,
R000143,2023-08-12,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,21.6,121.7,0.71,,,0.0,2.0,Good,No,2023-04-28
R000144,2023-08-12,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,3,0,30.0,No,240,23.6,169.2,0.0,2.0,1.0,1.0,6.5,,No,
R000145,2023-08-13,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,22.5,193.5,0.0,1.0,1.0,0.0,6.4,Good,No,
R000146,2023-08-13,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,18.9,124.3,0.75,,,0.0,5.8,Good,No,2023-07-30
R000147,2023-08-13,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.8,192.6,0.0,1.0,1.0,1.3,2.5,,No,
R000148,2023-08-19,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.4,192.6,0.0,1.0,1.0,0.0,5.8,Good,No,
R000149,2023-08-19,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,18.9,124.0,1.14,,,0.0,12.8,Fair,No,2023-07-25
R000150,2023-08-19,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,16.4,190.8,0.0,1.0,1.0,0.0,4.0,,No,
R000151,2023-12-05,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.5,192.5,0.0,1.0,1.0,0.0,9.3,Good,No,
R000152,2023-12-05,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,19.2,124.2,0.6,,,0.0,6.1,Good,No,2023-11-06
R000153,2023-12-05,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,17.0,189.0,0.0,1.0,1.0,0.0,4.6,,No,
R000154,2023-12-06,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,22.4,193.6,0.0,2.0,1.0,0.0,5.4,Good,No,
R000155,2023-12-06,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,20.0,123.2,0.78,,,0.0,4.2,Fair,No,2023-08-18
R000156,2023-12-06,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,3,0,30.0,No,240,22.6,172.2,0.0,2.0,1.0,1.1,3.4,,No,
R000157,2024-04-05,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.4,192.6,0.0,1.0,1.0,0.0,7.1,Fair,No,
R000158,2024-04-05,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,17.1,126.0,0.89,,,0.0,13.5,Needs Attention,No,2023-12-28
R000159,2024-04-05,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.0,195.0,0.0,1.0,1.0,0.0,3.7,,No,
R000160,2024-04-06,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,22.4,193.6,0.0,1.0,1.0,0.0,7.5,Good,No,
R000161,2024-04-06,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,19.6,124.2,0.18,,,0.0,12.9,Good,No,2024-01-27
R000162,2024-04-06,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.5,193.5,0.0,1.0,1.0,1.1,4.8,,No,
R000163,2024-06-21,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,21.8,194.2,0.0,1.0,1.0,0.0,7.9,Good,No,
R000164,2024-06-21,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,16.8,126.2,0.96,,,0.0,14.9,Good,No,2024-06-03
R000165,2024-06-21,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.3,194.1,0.0,1.0,1.0,0.7,4.7,,No,
R000166,2024-07-30,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,21.8,194.2,0.0,1.0,1.0,0.0,7.7,Good,No,
R000167,2024-07-30,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,22.7,120.4,0.89,,,0.0,9.8,Needs Attention,No,2024-06-18
R000168,2024-07-30,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.8,192.6,0.0,1.0,1.0,0.8,3.9,,No,
R000169,2024-07-31,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.7,192.3,0.0,1.0,1.0,0.0,3.3,Good,No,
R000170,2024-07-31,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,21.9,121.5,0.6,,,0.0,5.4,Fair,No,2024-07-13
R000171,2024-07-31,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.4,193.8,0.0,1.0,1.0,0.2,4.8,,No,
R000172,2024-08-26,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.5,192.5,0.0,1.0,1.0,0.0,5.0,Fair,No,
R000173,2024-08-26,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,19.2,124.5,0.31,,,0.0,11.4,Fair,No,2024-08-03
R000174,2024-08-26,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.4,193.8,0.0,1.0,1.0,0.9,7.3,,No,
R000175,2024-08-27,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,0,0,0.0,No,216,0.0,216.0,0.0,1.0,1.0,0.0,3.1,Fair,No,
R000176,2024-08-27,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,0,0,0.0,No,144,0.0,143.6,0.44,,,0.0,11.3,Good,No,2024-05-24
R000177,2024-08-27,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.7,192.9,0.0,1.0,1.0,0.9,3.9,,No,
R000178,2025-06-08,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,21.9,194.1,0.0,1.0,1.0,0.0,6.9,Good,No,
R000179,2025-06-08,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,19.2,124.7,0.11,,,0.0,8.9,Fair,No,2025-02-19
R000180,2025-06-08,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,16.2,191.4,0.0,1.0,1.0,2.4,2.9,,No,
R000181,2025-09-28,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.6,192.4,0.0,1.0,1.0,0.0,4.4,Fair,No,
R000182,2025-09-28,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,21.2,121.6,1.21,,,0.0,4.3,Good,No,2025-08-29
R000183,2025-09-28,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.7,192.9,0.0,1.0,1.0,0.3,2.6,,No,
R000184,2025-09-29,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,22.4,193.6,0.0,1.0,1.0,0.0,3.3,Good,No,
R000185,2025-09-29,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,18.9,124.2,0.93,,,0.0,10.9,Good,No,2025-06-15
R000186,2025-09-29,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,16.4,190.8,0.0,1.0,1.0,0.6,7.6,,No,
R000187,2025-12-10,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,23.0,193.0,0.0,1.0,1.0,0.0,7.3,Good,No,
R000188,2025-12-10,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,18.5,125.1,0.44,,,0.0,2.5,Fair,No,2025-09-16
R000189,2025-12-10,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.1,194.7,0.0,1.0,1.0,0.4,4.2,,No,
R000190,2025-12-11,H001,MedTrack General Hospital,D001,Emergency Department,Bed,Inpatient Beds,9,1,0,11.1,No,216,22.9,193.1,0.0,1.0,1.0,0.0,9.7,Fair,No,
R000191,2025-12-11,H001,MedTrack General Hospital,D001,Emergency Department,Equipment,Diagnostic & Monitoring Equipment,6,1,0,16.7,No,144,21.0,122.0,0.99,,,0.0,8.7,Good,No,2025-08-19
R000192,2025-12-11,H001,MedTrack General Hospital,D001,Emergency Department,Clinical Staff,Nursing & Physician Staff,10,2,0,20.0,No,240,15.9,192.3,0.0,1.0,1.0,1.4,4.0,,No,
R000193,2020-01-12,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.7,265.3,0.0,1.0,1.0,0.0,5.2,,No,
R000194,2020-01-12,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.4,0.62,,,0.0,8.4,Good,No,2019-12-29
R000195,2020-01-12,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.3,146.1,0.0,1.0,1.0,0.4,3.1,,No,
R000196,2020-01-13,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.1,265.9,0.0,1.0,1.0,0.0,9.4,Good,No,
R000197,2020-01-13,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.9,0.07,,,0.0,5.8,Fair,No,2019-11-26
R000198,2020-01-13,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.3,143.1,0.0,1.0,1.0,0.9,7.4,,No,
R000199,2020-01-14,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.1,264.9,0.0,2.0,1.0,0.0,8.2,Fair,No,
R000200,2020-01-14,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.5,0.51,,,0.0,10.5,Good,No,2019-12-03
R000201,2020-01-14,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,23.1,122.7,0.0,2.0,1.0,0.3,4.3,,No,
R000202,2020-01-15,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.2,264.8,0.0,1.0,1.0,0.0,6.4,Good,No,
R000203,2020-01-15,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.4,0.57,,,0.0,11.4,Fair,No,2019-11-18
R000204,2020-01-15,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.7,141.9,0.0,1.0,1.0,1.2,2.5,,No,
R000205,2020-01-16,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.4,265.6,0.0,1.0,1.0,0.0,7.8,Good,No,
R000206,2020-01-16,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.5,0.47,,,0.0,10.1,Good,No,2019-09-26
R000207,2020-01-16,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.4,145.8,0.0,1.0,1.0,1.3,4.6,,No,
R000208,2020-01-17,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.7,264.3,0.0,1.0,1.0,0.0,4.6,Good,No,
R000209,2020-01-17,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.5,0.49,,,0.0,13.0,Fair,No,2019-09-22
R000210,2020-01-17,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.8,144.6,0.0,1.0,1.0,0.0,4.9,,No,
R000211,2020-01-18,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.0,266.0,0.0,2.0,1.0,0.0,5.0,Fair,No,
R000212,2020-01-18,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.35,,,0.0,11.0,Good,No,2020-01-03
R000213,2020-01-18,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,23.4,121.8,0.0,2.0,1.0,0.1,7.9,,No,
R000214,2020-06-27,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.6,264.4,0.0,2.0,1.0,0.0,8.0,Good,No,
R000215,2020-06-27,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.31,,,0.0,12.4,Fair,No,2020-05-01
R000216,2020-06-27,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,24.1,119.7,0.0,2.0,1.0,1.3,5.1,,No,
R000217,2020-06-28,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,21.8,266.2,0.0,1.0,1.0,0.0,7.6,,No,
R000218,2020-06-28,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.22,,,0.0,4.0,Good,No,2020-03-30
R000219,2020-06-28,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.8,141.6,0.0,1.0,1.0,1.2,4.9,,No,
R000220,2020-06-29,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.2,264.8,0.0,1.0,1.0,0.0,5.6,Fair,No,
R000221,2020-06-29,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.28,,,0.0,12.5,Good,No,2020-04-06
R000222,2020-06-29,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.6,145.2,0.0,1.0,1.0,1.9,2.6,,No,
R000223,2020-06-30,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,21.8,266.2,0.0,1.0,1.0,0.0,5.4,Fair,No,
R000224,2020-06-30,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,120.0,0.01,,,0.0,12.4,Good,No,2020-05-02
R000225,2020-06-30,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.6,145.2,0.0,1.0,1.0,0.0,7.6,,No,
R000226,2020-10-01,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.0,265.0,0.0,1.0,1.0,0.0,3.8,Good,No,
R000227,2020-10-01,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.3,,,0.0,13.4,Good,No,2020-08-20
R000228,2020-10-01,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.8,141.6,0.0,1.0,1.0,0.6,3.2,,No,
R000229,2020-10-02,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.0,266.0,0.0,1.0,1.0,0.0,7.0,Good,No,
R000230,2020-10-02,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.32,,,0.0,5.3,Needs Attention,No,2020-06-29
R000231,2020-10-02,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.8,144.6,0.0,1.0,1.0,1.4,7.9,,No,
R000232,2020-10-03,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.8,265.2,0.0,1.0,1.0,0.0,6.2,Good,No,
R000233,2020-10-03,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.9,0.11,,,0.0,9.9,Fair,No,2020-09-27
R000234,2020-10-03,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.3,143.1,0.0,1.0,1.0,0.9,2.7,,No,
R000235,2020-10-04,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.3,265.7,0.0,1.0,1.0,0.0,3.9,Fair,No,
R000236,2020-10-04,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.25,,,0.0,12.5,Good,No,2020-06-28
R000237,2020-10-04,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.2,146.4,0.0,1.0,1.0,0.6,6.2,,No,
R000238,2020-10-05,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,21.9,266.1,0.0,1.0,1.0,0.0,7.5,Good,No,
R000239,2020-10-05,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.38,,,0.0,5.5,Good,No,2020-08-05
R000240,2020-10-05,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.7,141.9,0.0,1.0,1.0,0.1,3.9,,No,
R000241,2020-10-06,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.9,265.1,0.0,1.0,1.0,0.0,7.9,Needs Attention,No,
R000242,2020-10-06,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.37,,,0.0,14.0,Good,No,2020-08-27
R000243,2020-10-06,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.7,141.9,0.0,1.0,1.0,2.0,,,No,
R000244,2020-10-07,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.1,264.9,0.0,1.0,1.0,0.0,6.5,Good,No,
R000245,2020-10-07,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.29,,,0.0,10.8,Good,No,2020-07-12
R000246,2020-10-07,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.1,146.7,0.0,1.0,1.0,0.4,5.4,,No,
R000247,2020-10-08,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,21.8,266.2,0.0,1.0,1.0,0.0,,Fair,No,
R000248,2020-10-08,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.37,,,0.0,4.7,Good,No,2020-08-24
R000249,2020-10-08,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.1,143.7,0.0,1.0,1.0,2.1,5.8,,No,
R000250,2020-10-09,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.3,265.7,0.0,1.0,1.0,0.0,5.8,Good,No,
R000251,2020-10-09,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.7,0.27,,,0.0,11.5,Good,No,2020-08-23
R000252,2020-10-09,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.8,144.6,0.0,1.0,1.0,1.7,7.9,,No,
R000253,2020-11-25,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.2,265.8,0.0,1.0,1.0,0.0,5.6,Good,No,
R000254,2020-11-25,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.22,,,0.0,7.8,Fair,No,2020-11-03
R000255,2020-11-25,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.0,144.0,0.0,1.0,1.0,0.9,4.8,,No,
R000256,2020-11-26,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.8,264.2,0.0,1.0,1.0,0.0,5.7,Good,No,
R000257,2020-11-26,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.38,,,0.0,12.6,,No,2020-08-13
R000258,2020-11-26,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.2,143.4,0.0,1.0,1.0,0.0,7.5,,No,
R000259,2020-11-27,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.4,265.6,0.0,2.0,1.0,0.0,8.7,Good,No,
R000260,2020-11-27,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.8,0.21,,,0.0,8.0,Good,No,2020-10-22
R000261,2020-11-27,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,3,0,37.5,No,192,23.0,123.0,0.0,2.0,1.0,1.3,5.3,,No,
R000262,2020-11-28,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,23.5,264.5,0.0,1.0,1.0,0.0,4.9,Good,No,
R000263,2020-11-28,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,120.0,0.0,,,0.0,13.1,Fair,No,2020-10-07
R000264,2020-11-28,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,16.2,143.4,0.0,1.0,1.0,0.0,5.0,,No,
R000265,2020-11-29,H001,MedTrack General Hospital,D002,General Medicine,Bed,Inpatient Beds,12,1,0,8.3,No,288,22.3,265.7,0.0,1.0,1.0,0.0,3.8,Good,No,
R000266,2020-11-29,H001,MedTrack General Hospital,D002,General Medicine,Equipment,General Ward Equipment,5,0,0,0.0,No,120,0.0,119.6,0.38,,,0.0,3.4,Needs Attention,No,2020-11-22
R000267,2020-11-29,H001,MedTrack General Hospital,D002,General Medicine,Clinical Staff,Nursing & Physician Staff,8,2,0,25.0,No,192,15.2,146.4,0.0,1.0,1.0,1.2,3.4,,No,
