dept_analytics_id,date,year,month,quarter,day_of_week,is_weekend,hospital_id,hospital_name,department_id,department_name,department_type,floor_number,is_24x7,established_year,department_head_name,total_beds,occupied_beds_count,bed_occupancy_rate_pct,target_occupancy_rate_pct,patients_admitted_count,patients_discharged_count,readmission_count,readmission_rate_pct,target_readmission_rate_pct,mortality_count,mortality_rate_pct,avg_length_of_stay_days,target_avg_los_days,avg_treatment_time_hours,transfer_events_count,bed_turnaround_time_hours,nurses_on_duty,doctors_on_duty,base_nurses_per_shift,base_doctors_per_shift,staff_to_patient_ratio,equipment_downtime_hours,avg_patient_age,avg_satisfaction_score,total_billing_usd,avg_cost_per_patient_usd,monthly_budget_allocated_usd,department_efficiency_score,record_source_system,last_updated_timestamp
DA00081629,2024-07-08,2024,7,3,Monday,False,H003,Riverside Community Hospital,D15,Urology Dept,Surgical,6,True,1999,Dr. Elena Brown,45,30,66.67,70.62075563367854,1.0,1.0,1.0,100.0,13.332063902226045,0.0,0.0,10.0,4.573766947725368,240.0,1.0,4.68,6,2,4,3,0.2,1.48,18.0,5.0,13709.75,13709.75,271037.8393850714,0.0,Analytics-ETL,2024-07-12
DA00047058,2024-11-08,2024,11,4,Friday,False,H002,Lakeview Medical Center,D11,gastroenterology ,Non-Surgical,5,False,2009,Dr. Aisha Rossi,49,32,65.31,70.61017876162047,0.0,1.0,0.0,,11.182433457339275,0.0,,,4.827323118630237,,1.0,3.52,5,4,5,4,0.16,0.42,,,,,148879.17045495345,76.0,Analytics-ETL,2024-11-09
DA00193137,2024-11-07,2024,11,4,Thursday,False,H008,Horizon Care Hospital,D01,cardiology ,Non-Surgical,6,False,1999,Dr. Nadia Khan,23,17,73.91,82.60666216884464,2.0,0.0,0.0,0.0,11.365731262983097,0.0,0.0,2.0,5.427468548227382,25.790000000000003,2.0,0.2,10,2,12,3,0.59,0.84,47.5,3.0,6610.48,3305.24,455145.1793859592,46.2,BI-Warehouse,2024-11-09
DA00112522,2024-02-10,2024,2,1,Saturday,True,H005,Metro City Hospital,D02,Orthopedics Dept.,Surgical,6,False,2008,Dr. Omar Khan,55,39,70.91,70.91492523905634,1.0,0.0,1.0,100.0,6.597729241309683,0.0,0.0,4.0,6.074659943831811,96.0,1.0,3.67,6,4,9,4,0.15,0.79,95.0,,5216.54,5216.54,116091.6921432408,0.0,Analytics-ETL,2024-02-13
DA00269010,2022-08-11,2022,8,3,Thursday,False,H010,Evercare Medical Center,D13,Critical Care,Critical,1,True,2011,Dr. Noah Chen,23,15,65.22,87.33086672746097,0.0,1.0,0.0,,12.13511523179142,0.0,,,4.155135788668806,12.5,1.0,4.45,8,2,6,3,0.53,0.04,,,,,100184.08600426352,70.2,BI-Warehouse,2022-08-13
DA00065374,2025-01-03,2025,1,1,Friday,False,H003,Riverside Community Hospital,D06,GEN SURGERY,Surgical,3,False,2014,Dr. James Smith,39,27,69.23,80.74493827625928,0.0,1.0,0.0,,13.387473482947946,0.0,,,3.5381501658633927,,3.0,1.55,9,5,9,5,0.33,0.07,,,,,434718.24719962256,74.8,Manual Aggregation,2025-01-04
DA00262692,2025-04-23,2025,4,2,Wednesday,False,H010,Evercare Medical Center,D09,Nephrology,Non-Surgical,2,False,2011,Dr. Aisha Nguyen,23,16,69.57,84.56158224082631,0.0,1.0,0.0,,8.835470051488226,0.0,,,4.176351935468817,91.98,1.0,4.23,12,4,13,5,0.75,0.52,,,,,193800.9515176344,74.7,Analytics-ETL,2025-04-25
DA00085360,2024-09-25,2024,9,3,Wednesday,False,H004,sunrise health institute,D02,Orthopedics,Surgical,4,True,2008,Dr. Mei Reddy,44,50,113.64,70.91745796611058,0.0,1.0,0.0,,11.958187063034696,0.0,,,4.310443944683946,17.84,4.0,2.58,7,2,8,3,0.14,1.16,,,,,278902.3042905687,70.0,MANUAL AGGREGATION,2024-09-28
DA00006548,2023-12-06,2023,12,4,Wednesday,False,H001,St. Mary General Hospital,D04,Oncology,Non-Surgical,7,True,2014,Dr. Priya Brown,29,20,68.97,71.27587211614282,1.0,0.0,1.0,100.0,8.113643519523748,0.0,0.0,10.0,4.368835255301364,240.0,3.0,4.18,9,1,9,2,0.45,0.23,,,19391.45,19391.45,586696.9616779506,0.0,Manual Aggregation,2023-12-08
DA00262905,2025-11-22,2025,11,4,Saturday,True,H010,Evercare Medical Center,D09,Nephrology Dept,Non-Surgical,2,False,2011,Dr. Aisha Nguyen,23,14,60.87,84.56158224082631,3.0,1.0,3.0,100.0,8.835470051488226,1.0,33.33,7.666666666666667,4.176351935468817,88.89999999999999,5.0,5.2,13,6,13,5,0.93,0.1,74.33333333333333,1.0,42137.14,14045.71,193800.9515176344,0.0,Analytics-ETL,2025-11-24
DA00019241,2023-09-08,2023,9,3,Friday,False,H001,St. Mary General Hospital,D11,Gastroenterology,Non-Surgical,3,False,2004,Dr. Wei Ahmed,26,15,57.69,71.81009855774681,2.0,1.0,0.0,0.0,7.748164891044,0.0,0.0,1.0,3.618070994881048,9.133333333333333,4.0,4.71,10,4,10,5,0.67,0.16,112.0,3.5,4712.99,2356.5,155027.1851915387,57.1,BI-Warehouse,2023-09-11
DA00184423,2025-12-28,2025,12,4,Sunday,True,H007,Unity Regional Medical Center,D11,GI Dept,Non-Surgical,2,False,2004,Dr. Wei Brown,20,15,75.0,81.466859262633,1.0,0.0,1.0,100.0,7.396058240677395,0.0,0.0,2.0,4.814425685786205,72.885,2.0,3.24,2,3,3,4,0.13,0.14,4.0,2.0,3394.94,3394.94,626966.0537807542,0.0,Analytics-ETL,2026-01-01
DA00212438,2022-09-14,2022,9,3,Wednesday,False,H008,Horizon Care Hospital,D12,Psychiatry,Non-Surgical,3,False,2002,Dr. Grace Ivanov,29,17,58.62,82.57148321286073,1.0,0.0,0.0,0.0,9.86413412818488,0.0,0.0,4.0,4.710076330925897,96.0,1.0,5.44,12,3,12,3,0.71,0.16,44.0,5.0,5253.84,5253.84,531103.3257180979,60.3,BI-Warehouse,2022-09-15
DA00107748,2021-01-14,2021,1,1,Thursday,False,H004,Sunrise Health Institute,D15,urology ,Surgical,7,False,2003,Dr. Wei Ali,35,24,68.57,75.51730830853056,0.0,3.0,0.0,,9.880609858126723,0.0,,,3.2746055288946923,36.07,4.0,4.1,7,5,5,5,0.29,0.4,,,,,285723.62913390226,76.0,Analytics-ETL,2021-01-15
DA00252423,2022-03-11,2022,3,1,Friday,False,H010,Evercare Medical Center,D04,Oncology,Non-Surgical,7,True,2018,Dr. Chloe Costa,45,32,71.11,84.62734520429989,0.0,0.0,0.0,,8.276936634537321,0.0,,,5.1019882986616665,,1.0,1.07,1,3,3,2,0.03,23.34,,,,,470726.76938359375,53.4,Analytics-ETL,2022-03-14
DA00264971,2021-07-20,2021,7,3,Tuesday,False,H010,Evercare Medical Center,D11,GASTRO,Non-Surgical,6,False,2003,Dr. Elena Johnson,50,32,64.0,81.83390650649233,0.0,1.0,0.0,,6.248206543263806,0.0,,,4.027270450996578,20.175,4.0,2.64,6,4,6,4,0.19,0.32,,,,,497841.5925013592,75.5,Manual Aggregation,2021-07-24
DA00171774,2021-05-10,2021,5,2,Monday,False,H007,Unity Regional Medical Center,D05,PEDS,Non-Surgical,5,False,2004,Dr. James Lee,31,23,74.19,74.17151107116811,6.0,1.0,1.0,16.67,9.003244285795997,0.0,0.0,4.0,3.6503406729142016,39.96888888888889,12.0,5.19,6,5,7,4,0.26,0.42,43.16666666666666,2.8,37092.13,6182.02,381245.6167903936,67.7,BI-Warehouse,2021-05-14
DA00045143,2024-08-11,2024,8,3,Sunday,True,H002,Lakeview Medical Center,D10,PULMO,Non-Surgical,8,False,2011,Dr. Mei Kowalski,28,17,60.71,74.94718461540336,0.0,0.0,0.0,,6.4745963322893925,0.0,,,6.023556103371188,108.38,2.0,1.32,11,2,12,2,0.65,0.48,,,,,202137.6907454413,72.1,Analytics-ETL,2024-08-12
DA00221538,2022-08-15,2022,8,3,Monday,False,H009,Pinecrest General Hospital,D02,orthopedics,Surgical,8,False,2009,Dr. Ravi Johnson,58,29,50.0,75.66156940594462,2.0,1.0,1.0,50.0,6.762967236967449,0.0,0.0,3.5,5.074130130633987,86.33999999999999,4.0,2.67,2,6,3,5,0.07,0.75,69.5,5.0,10534.27,5267.14,553853.5908887801,5.8,BI-Warehouse,2022-08-16
DA00110167,2022-08-30,2022,8,3,Tuesday,False,H005,Metro City Hospital,D01,cardiology ,Non-Surgical,3,False,2018,Dr. Aisha Rossi,27,15,55.56,87.00203715061042,0.0,0.0,0.0,,11.90693387723204,0.0,,,4.510735411336212,4.57,1.0,3.92,10,2,9,3,0.67,0.65,,,,,546444.5793596872,63.8,Manual Aggregation,2022-09-01
DA00082395,2021-08-13,2021,8,3,Friday,False,H004,Sunrise Health Institute,D01,Cardiology,Non-Surgical,3,True,2008,Dr. Carlos Ahmed,47,27,57.45,87.36862689893935,1.0,2.0,0.0,0.0,11.349813705800464,0.0,0.0,3.0,5.267863032479902,13.0,2.0,2.45,7,1,7,1,0.26,0.25,44.0,4.0,0.0,0.0,418293.8143550544,47.8,Manual Aggregation,2021-08-16
DA00077625,2023-07-22,2023,7,3,Saturday,True,H003,Riverside Community Hospital,D13,Critical Care,Critical,2,True,2006,Dr. Ivan Smith,17,11,64.71,73.10448943938846,1.0,4.0,1.0,100.0,8.481876556015813,0.0,0.0,2.0,3.448525559678931,29.66,5.0,6.22,10,4,10,3,0.91,0.67,81.0,3.0,0.0,0.0,263632.8551333132,0.0,BI-Warehouse,2023-07-23
DA00090407,2023-07-22,2023,7,3,Saturday,True,H004,Sunrise Health Institute,D05,peds,Non-Surgical,3,False,1998,Dr. Mei Brown,30,18,60.0,85.42724071996847,1.0,2.0,0.0,0.0,10.034248630045417,0.0,0.0,8.0,6.079054992168191,59.86,3.0,3.26,9,1,9,2,0.5,0.35,82.0,2.0,12076.9,12076.9,507295.29560850107,52.3,Manual Aggregation,2023-07-25
DA00216492,2023-10-21,2023,10,4,Saturday,True,H008,Horizon Care Hospital,D14,GEN MED,Non-Surgical,6,False,2002,Dr. Liam Ahmed,52,28,53.85,80.17106685991287,2.0,1.0,1.0,50.0,9.824054695904785,0.0,0.0,4.0,6.3631871020474495,42.71,6.0,1.92,6,1,8,2,0.21,0.21,15.0,3.5,13523.76,6761.88,136189.16869884304,9.0,Analytics-ETL,2023-10-22
DA00172501,2023-05-07,2023,5,2,Sunday,True,H007,Unity Regional Medical Center,D05,PEDS,Non-Surgical,5,False,2004,Dr. James Lee,31,19,61.29,74.17151107116811,1.0,0.0,0.0,0.0,9.003244285795997,0.0,0.0,4.0,3.6503406729142016,24.066666666666663,3.0,2.03,7,5,7,4,0.37,0.67,37.0,5.0,6346.01,6346.01,381245.6167903936,58.8,Analytics-ETL,2023-05-08
DA00081956,2025-05-31,2025,5,2,Saturday,True,H003,Riverside Community Hospital,D15,Urology ,Surgical,6,True,1999,Dr. Elena Brown,45,29,64.44,70.62075563367854,0.0,2.0,0.0,,13.332063902226045,0.0,,,4.573766947725368,,1.0,5.41,4,3,4,3,0.14,0.15,,,,,271037.8393850714,74.4,Analytics-ETL,2025-06-01
DA00178628,2025-02-14,2025,2,1,Friday,False,H007,Unity Regional Medical Center,D08,obstetrics and gynecology,Surgical,1,True,2002,Dr. Grace Chen,36,28,77.78,85.67511988277654,0.0,0.0,0.0,,7.734556212894641,0.0,,,6.222626543557266,23.526666666666667,3.0,2.8,7,2,8,3,0.25,0.09,,,,,125372.63690704538,79.0,BI-Warehouse,2025-02-15
DA00173821,2021-12-17,2021,12,4,Friday,False,H007,Unity Regional Medical Center,D06,General Surgery,Surgical,1,True,2016,Dr. Priya Kowalski,55,39,70.91,87.70991011682568,1.0,0.0,1.0,100.0,8.478073305478699,0.0,0.0,2.0,5.8707919878738135,48.0,1.0,3.21,2,3,4,4,0.05,0.06,25.0,3.0,2909.33,2909.33,212429.7972511595,0.0,Analytics-ETL,2021-12-20
DA00073437,2022-02-01,2022,2,1,Tuesday,False,H003,Riverside Community Hospital,D11,gastroenterology ,Non-Surgical,8,True,2012,Dr. Fatima Brown,48,37,77.08,72.84104302764507,0.0,2.0,0.0,,13.707085939125871,0.0,,,5.398435467658601,,2.0,4.12,11,3,12,4,0.3,0.77,,,,,287141.0109828304,71.9,Manual Aggregation,2022-02-02
DA00079199,2022-11-12,2022,11,4,Saturday,True,H003,Riverside Community Hospital,D14,Internal Medicine,Non-Surgical,3,True,2014,Dr. Emma Khan,31,18,58.06,81.78728369783508,1.0,2.0,1.0,100.0,12.816276960269956,0.0,0.0,4.0,3.1931949210166497,63.175,3.0,2.5,3,3,3,4,0.17,0.08,71.0,3.0,-150.0,-150.0,531035.4829670902,0.0,Analytics-ETL,2022-11-14
DA00125717,2025-03-29,2025,3,1,Saturday,True,H005,Metro City Hospital,D09,Nephrology,Non-Surgical,7,False,2003,Dr. Ravi Johnson,20,15,75.0,81.6092633011785,3.0,1.0,2.0,66.67,11.479187890745497,0.0,0.0,4.333333333333333,4.444076973192979,92.96,3.0,3.59,8,3,10,4,0.53,0.45,40.5,2.6666666666666665,23472.42,7824.14,439914.771150978,16.7,Analytics-ETL,2025-03-30
DA00170249,2022-03-07,2022,3,1,Monday,False,H007,Unity Regional Medical Center,D04,oncology,Non-Surgical,8,False,2012,Dr. Omar Ali,32,21,65.62,84.04275507045058,3.0,2.0,0.0,0.0,9.66345216133698,0.0,0.0,4.0,5.742029072385527,36.16,9.0,3.77,8,3,10,3,,0.2,47.333333333333336,6.0,4724.54,1574.85,461308.2274477336,53.0,BI-Warehouse,2022-03-11
DA00254448,2022-09-26,2022,9,3,Monday,False,H010,Evercare Medical Center,D05,Pediatrics,Non-Surgical,4,False,2009,Dr. Elena Ahmed,26,16,61.54,70.28035291956894,0.0,0.0,0.0,,6.399224349544558,0.0,,,2.7898110180345905,,0.0,1.1,6,2,4,1,0.38,0.09,,,,,84140.07222609472,73.3,Analytics-ETL,2022-09-30
DA00166814,2022-10-10,2022,10,4,Monday,False,H007,Unity Regional Medical Center,D02,Orthopedics Dept.,Surgical,3,False,2000,Dr. Emma Ivanov,58,33,56.9,77.3733505134881,0.0,3.0,0.0,,6.851473717895608,0.0,,,5.30892516034938,15.65,4.0,4.3,1,3,3,3,0.03,0.15,,,,,122984.80650759651,74.5,Analytics-ETL,2022-10-12
DA00037940,2024-11-20,2024,11,4,Wednesday,False,H002,Lakeview Medical Center,D06,General Surgery,Surgical,6,False,2011,Dr. Daniel Smith,42,27,64.29,85.00222159733616,3.0,0.0,1.0,33.33,13.177196114259424,0.0,0.0,4.666666666666667,2.584073756529947,59.8975,4.0,2.56,12,1,11,1,0.44,0.29,23.0,5.666666666666667,26849.8,8949.93,423277.9765968491,36.4,Analytics-ETL,2024-11-22
DA00025664,2021-04-10,2021,4,2,Saturday,True,H001,St. Mary General Hospital,D15,urology ,Surgical,8,False,2002,Dr. Wei Rossi,56,41,73.21,81.41967231858676,2.0,1.0,0.0,0.0,7.012337795182536,0.0,0.0,3.0,5.700272629807422,82.495,4.0,1.95,7,3,10,4,0.17,0.12,3.0,1.5,8339.34,,204273.0188411614,57.3,Analytics-ETL,2021-04-12
DA00043114,2024-01-21,2024,1,1,Sunday,True,H002,Lakeview Medical Center,D09,Nephrology Dept,Non-Surgical,8,False,2018,Dr. Sofia Ivanov,47,31,65.96,78.74719692578414,1.0,0.0,1.0,100.0,7.565009233849882,0.0,0.0,,6.305471399888326,20.53,1.0,1.89,6,3,7,4,0.19,0.57,79.0,,4340.11,4340.11,188894.44391671396,0.0,BI-Warehouse,2024-01-22
DA00186652,2022-02-04,2022,2,1,Friday,False,H007,Unity Regional Medical Center,D13,Critical Care,Critical,8,True,1998,Dr. Yusuf Kumar,25,18,72.0,70.71142173920109,3.0,2.0,0.0,0.0,13.04605154179172,0.0,0.0,5.666666666666667,2.5943346469764843,69.05875,10.0,2.56,13,6,12,5,0.72,0.2,37.0,3.0,33313.520000000004,11104.51,107479.76996475836,46.7,Analytics-ETL,2022-02-05
DA00122452,2021-04-20,2021,4,2,Tuesday,False,H005,Metro City Hospital,D08,OBGYN,Surgical,2,False,2012,Dr. Priya Smith,41,30,73.17,86.5783787267215,0.0,2.0,0.0,,12.62041039385926,0.0,,,2.507822229937417,,1.0,0.84,5,2,4,2,,0.29,,,,,380002.2393649855,73.4,Manual Aggregation,2021-04-24
DA00238167,2023-02-26,2023,2,1,Sunday,True,H009,Pinecrest General Hospital,D11,Gastroenterology,Non-Surgical,8,True,2002,Dr. Aisha Ahmed,39,26,66.67,71.63341491602044,1.0,0.0,0.0,0.0,8.974241200173928,0.0,0.0,7.0,4.562011695345227,6.165,2.0,3.5,8,1,7,2,0.31,0.01,8.0,5.0,13816.56,13816.56,627702.2200980261,56.7,Analytics-ETL,2023-02-28
DA00242303,2024-06-24,2024,6,2,Monday,False,H009,Pinecrest General Hospital,D13,Intensive Care Unit,Critical,6,True,2008,Dr. Ravi Nguyen,29,18,62.07,78.53299354751302,1.0,0.0,1.0,100.0,9.25888158094368,0.0,0.0,1.0,3.5339916040990063,21.65,3.0,2.07,11,3,12,4,0.61,0.08,67.0,3.0,1474.7,1474.7,649065.1569144105,0.0,BI-Warehouse,2024-06-28
DA00058936,2022-05-19,2022,5,2,Thursday,False,H003,Riverside Community Hospital,D03,Neurology ,Non-Surgical,6,False,2002,Dr. Omar Nguyen,35,25,71.43,76.83013317743215,0.0,1.0,0.0,,12.51637509607582,0.0,,,2.531071690440269,,1.0,3.73,7,2,8,3,0.28,0.07,,,,,376553.3918201329,76.0,Analytics-ETL,2022-05-23
DA00084745,2023-01-19,2023,1,1,Thursday,False,H004,Sunrise Health Institute,D02,Orthopedics Dept.,Surgical,4,True,2008,,44,31,70.45,70.91745796611058,0.0,1.0,0.0,,11.958187063034696,0.0,,,4.310443944683946,,1.0,4.01,10,4,8,3,0.32,0.28,,,,,278902.3042905687,79.0,Analytics-ETL,2023-01-21
DA00082772,2022-08-25,2022,8,3,Thursday,False,H004,Sunrise Health Institute,D01,CARDIOLOGY,Non-Surgical,3,True,2008,Dr. Carlos Ahmed,47,32,68.09,87.36862689893935,1.0,3.0,0.0,0.0,11.349813705800464,0.0,0.0,6.0,5.267863032479902,55.774,9.0,1.71,7,1,7,1,0.22,0.17,92.0,3.0,8470.62,"8,470.62 USD",418293.8143550544,56.5,Analytics-ETL,2022-08-27
DA00228663,2022-02-17,2022,2,1,Thursday,False,H009,Pinecrest General Hospital,D06,GEN SURGERY,Surgical,6,True,2014,Dr. Aisha Nguyen,37,22,59.46,81.56455876240813,1.0,0.0,1.0,100.0,7.17263983288766,0.0,0.0,4.0,5.136205182852786,72.255,3.0,3.55,11,1,11,1,0.5,0.32,35.0,5.0,6877.81,6877.81,224501.1673449652,0.0,BI-Warehouse,2022-02-19
DA00187825,2025-04-22,2025,4,2,Tuesday,False,H007,Unity Regional Medical Center,D13,icu,CRITICAL,8,True,1998,Dr. Yusuf Kumar,25,17,68.0,70.71142173920109,0.0,0.0,0.0,,13.04605154179172,0.0,,,2.5943346469764843,58.53,2.0,4.18,14,6,12,5,0.82,0.0,,,,,107479.76996475836,81.1,Analytics-ETL,2025-04-26
DA00160385,2025-03-03,2025,3,1,Monday,False,H006,Green Valley Hospital,D13,Intensive Care Unit,Critical,1,True,2008,Dr. Ravi Petrov,35,28,80.0,85.01641604888053,1.0,5.0,1.0,100.0,10.96177606215055,0.0,0.0,9.0,4.957541726874815,124.67,7.0,2.64,11,4,11,4,,0.06,38.0,1.0,0.0,0.0,597341.9839975082,0.0,BI-Warehouse,2025-03-07
DA00080624,2021-10-07,2021,10,4,Thursday,False,H003,Riverside Community Hospital,D15,URO,Surgical,6,True,1999,Dr. Elena Brown,45,27,60.0,70.62075563367854,0.0,1.0,0.0,,13.332063902226045,0.0,,,4.573766947725368,11.38,2.0,3.33,4,2,4,3,0.15,0.13,,,,,271037.8393850714,71.9,Analytics-ETL,2021-10-09
DA00256797,2024-03-02,2024,3,1,Saturday,True,H010,EVERCARE MEDICAL CENTER,D06,General Surg,surgical,7,True,2001,Dr. Yusuf Ahmed,30,22,73.33,73.57768467364221,2.0,4.0,2.0,100.0,9.078877631366328,0.0,0.0,4.0,2.7124314996391874,57.67666666666667,6.0,1.38,10,5,9,4,0.45,0.17,53.5,1.5,6659.97,3329.98,216576.72051479464,0.0,Manual Aggregation,2024-03-05
DA00246478,2025-11-29,2025,11,4,Saturday,True,H009,Pinecrest General Hospital,D15,urology ,Surgical,2,False,2010,Dr. Grace Park,37,23,62.16,82.54456488510186,2.0,1.0,2.0,100.0,13.476518736137653,0.0,0.0,5.5,6.061521685321996,53.3025,6.0,4.04,5,3,5,4,0.22,0.47,72.0,6.5,19596.5,9798.25,446723.90507538005,0.0,BI-Warehouse,2025-11-30
DA00079207,2022-11-20,2022,11,4,Sunday,True,H003,Riverside Community Hospital,D14,GEN MED,Non-Surgical,3,True,2014,Dr. Emma Khan,31,18,58.06,81.78728369783508,3.0,2.0,1.0,33.33,12.816276960269956,0.0,0.0,1.6666666666666667,3.1931949210166497,34.458333333333336,7.0,5.09,1,4,3,4,0.06,0.2,45.333333333333336,1.6666666666666667,11813.09,3937.7,531035.4829670902,32.4,BI-Warehouse,2022-11-22
DA00072353,2024-02-13,2024,2,1,Tuesday,False,H003,Riverside Community Hospital,D10,Pulmonology,Non-Surgical,3,False,2014,Dr. Ivan Garcia,31,23,74.19,73.45767442610698,1.0,1.0,1.0,100.0,13.662563526823206,1.0,100.0,6.0,3.6575993470220034,25.44333333333333,4.0,2.28,5,4,7,4,0.22,0.97,25.0,1.0,10823.02,10823.02,85913.35572311135,0.0,Manual Aggregation,2024-02-14
DA00184505,2021-03-20,2021,3,1,Saturday,True,H007,Unity Regional Medical Center,D12,Mental Health,Non-Surgical,3,True,2008,Dr. Daniel Khan,53,37,69.81,80.82600276061868,1.0,3.0,0.0,0.0,12.252064439791845,0.0,0.0,4.0,3.770343763596805,90.25,3.0,4.62,9,5,12,4,0.24,0.3,72.0,2.0,4503.55,,151592.0204902173,56.7,Manual Aggregation,2021-03-22
DA00127197,2024-04-17,2024,4,2,Wednesday,False,H005,Metro City Hospital,D10,Respiratory Medicine,Non-Surgical,6,False,2014,Dr. Yusuf Park,34,24,70.59,82.11704246481328,1.0,1.0,0.0,0.0,13.13274864966142,0.0,0.0,5.0,6.1958568241395255,20.57,3.0,0.61,11,2,11,2,0.46,0.41,17.0,5.0,4654.6,4654.6,625810.6745256557,58.2,Analytics-ETL,2024-04-19
DA00195895,2022-05-28,2022,5,2,Saturday,True,H008,Horizon Care Hospital,D03,Neurology ,Non-Surgical,4,True,2015,Dr. Chloe Ahmed,31,21,67.74,81.08448942923623,1.0,2.0,0.0,0.0,11.794794236638044,0.0,0.0,6.0,4.476997751989026,102.865,5.0,1.75,3,6,6,5,0.14,0.02,60.0,2.0,10243.05,10243.05,204381.5103755587,55.9,BI-Warehouse,2022-05-29
DA00209334,2024-03-15,2024,3,1,Friday,False,H008,Horizon Care Hospital,D10,pulmonology,Non-Surgical,7,True,2006,Dr. Ivan Petrov,37,28,75.68,84.78720674912962,0.0,4.0,0.0,,10.885742699876213,0.0,,,2.643375324540146,,3.0,1.42,10,5,12,5,0.36,0.88,,,,,227963.66171338013,73.7,  Analytics-ETL  ,2024-03-16
DA00204820,2021-11-04,2021,11,4,Thursday,False,H008,Horizon Care Hospital,D08,obstetrics and gynecology,Surgical,7,False,2012,Dr. Grace Silva,56,65,116.07,83.11474370908557,1.0,1.0,1.0,100.0,9.149058118585785,0.0,0.0,3.0,3.501577745254577,20.53,1.0,3.53,6,4,6,5,0.09,0.03,62.0,3.0,0.0,0.0,249098.716868514,0.0,Analytics-ETL,2021-11-08
DA00181030,2021-09-13,2021,9,3,Monday,False,H007,Unity Regional Medical Center,D10,pulmonology,Non-Surgical,5,False,2006,Dr. Grace Rossi,50,34,68.0,76.87759028259485,0.0,1.0,0.0,,10.506698601279355,0.0,,,6.145344711210466,30.05,2.0,1.78,9,2,10,2,0.26,0.24,,,,,84145.85147849834,71.6,Analytics-ETL,2021-09-14
DA00147717,2025-06-25,2025,6,2,Wednesday,False,H006,Green Valley Hospital,D06,General Surg,  Surgical  ,3,False,2010,Dr. Priya Nguyen,53,33,62.26,71.10945595720021,0.0,0.0,0.0,,8.377235671975022,0.0,,,3.3651998226654927,40.625,2.0,3.9,6,3,7,3,0.18,0.08,,,,,442167.1249396848,83.0,Analytics-ETL,2025-06-28
DA00079585,2023-12-03,2023,12,4,Sunday,True,H003,Riverside Community Hospital,D14,Internal Medicine,Non-Surgical,3,True,2014,Dr. Emma Khan,31,21,67.74,81.78728369783508,2.0,1.0,1.0,50.0,12.816276960269956,0.0,0.0,5.5,3.1931949210166497,68.80666666666666,7.0,3.05,4,3,3,4,0.19,0.62,48.5,4.0,17306.55,8653.28,531035.4829670902,28.9,BI-Warehouse,2023-12-04
DA00246894,2022-01-19,2022,1,1,Wednesday,False,H010,Evercare Medical Center,D01,Cardiology,Non-Surgical,3,False,2018,Dr. James Johnson,34,25,73.53,84.48197937640283,0.0,1.0,0.0,,13.72774479308736,0.0,,,4.612414529557436,,1.0,1.17,9,3,11,4,0.36,0.48,,,,,474832.39544147777,88.3,Analytics-ETL,2022-01-23
DA00027169,2025-05-24,2025,5,2,Saturday,True,H001,St. Mary General Hospital,D15,Urology ,Surgical,8,False,2002,Dr. Wei Rossi,56,34,60.71,81.41967231858676,3.0,1.0,3.0,100.0,7.012337795182536,0.0,0.0,5.666666666666667,5.700272629807422,52.6125,5.0,4.77,8,3,10,4,0.24,0.67,48.66666666666666,,23153.39,7717.8,204273.0188411614,0.0,BI-Warehouse,2025-05-26
DA00001064,2023-11-30,2023,11,4,Thursday,False,H001,St. Mary General Hospital,D01,CARDIOLOGY,Non-Surgical,6,True,2004,Dr. Liam Ali,28,20,71.43,87.9244377795784,1.0,4.0,0.0,0.0,6.629804270095992,0.0,0.0,5.0,3.068927261120207,,7.0,6.35,12,6,11,5,0.6,0.65,2.0,2.0,9332.47,9332.47,183069.57380720717,56.7,Analytics-ETL,2023-12-03
DA00053698,2023-01-14,2023,1,1,Saturday,True,H002,Lakeview Medical Center,D15,Urology Dept,Surgical,2,True,2005,Dr. Nadia Chen,42,28,66.67,71.10005884347885,2.0,2.0,0.0,0.0,8.715063054283831,0.0,0.0,5.5,5.801750175088836,89.83500000000001,4.0,3.52,7,5,6,5,0.25,1.51,12.5,2.0,15020.8,7510.4,221023.3499216563,70.6,Analytics-ETL,2023-01-17
DA00020673,2022-08-10,2022,8,3,Wednesday,False,H001,St. Mary General Hospital,D12,Mental Health,Non-Surgical,5,False,2002,,39,22,56.41,87.4241457465595,0.0,0.0,0.0,,6.703808547917501,0.0,,,4.760450877148065,57.52,1.0,3.23,4,3,5,2,0.18,0.11,,,,,433532.00995808817,72.9,BI-Warehouse,2022-08-12
DA00096222,2024-06-23,2024,6,2,Sunday,True,H004,Sunrise Health Institute,D08,obstetrics and gynecology,Surgical,7,False,2000,Dr. Noah Muller,43,28,65.12,71.20927513414507,1.0,3.0,0.0,0.0,8.610999323808226,0.0,0.0,6.0,5.497163529894093,144.0,1.0,1.96,9,2,8,3,0.32,0.35,88.0,4.0,6211.26,6211.26,631015.1412471485,60.1,Manual Aggregation,2024-06-25
DA00208171,2021-01-07,2021,1,1,Thursday,False,H008,Horizon Care Hospital,D10,Pulmonology Dept,Non-Surgical,7,True,2006,Dr. Ivan Petrov,37,27,72.97,84.78720674912962,2.0,0.0,0.0,0.0,10.885742699876213,0.0,0.0,6.0,2.643375324540146,60.1525,4.0,,14,5,12,5,0.52,0.37,89.0,3.0,8777.96,4388.98,227963.66171338013,50.1,Analytics-ETL,2021-01-10
