resource_utilization_id,date,year,month,quarter,day_of_week,is_weekend,hospital_id,hospital_name,department_id,department_name,resource_type,resource_category,total_units_available,units_in_use,units_under_maintenance,utilization_rate_pct,shortage_flag,capacity_hours,utilized_hours,idle_hours,downtime_hours,nurses_on_duty_snapshot,doctors_on_duty_snapshot,overtime_hours,avg_response_time_minutes,cost_per_day_usd,resource_condition,maintenance_due_flag,last_maintenance_date,planned_capacity_next_month,record_source_system,last_updated_timestamp
RU00533194,2022-12-02,2022,12,4,Friday,False,H002,Lakeview Medical Center,D09,Nephrology,  Equipment  ,Dialysis Machines,9,5,0.0,,False,216,73.5,142.3,0.22,,,,8.1,1499.4,Good,False,2022-10-10,9.0,Facilities-Mgmt-System,2022-12-06
RU00132731,2025-07-25,2025,7,3,Friday,False,H010,Evercare Medical Center,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,37,23,3.0,62.16,False,888,517.7,298.3,72.0,,,,,8850.8,Functional,True,2025-01-24,39.0,Facilities-Mgmt-System,2025-07-29
RU00708609,2022-04-03,2022,4,2,Sunday,True,H007,Unity Regional Medical Center,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,16,17,,106.25,True,128,136.0,0.0,,11.0,6.0,1.6,6.3,5211.94,,False,2022-02-28,16.0,Analytics-ETL,2022-04-07
RU00718146,2024-11-09,2024,11,4,Saturday,True,H002,Lakeview Medical Center,D06,General Surgery,Clinical Staff,Nurses & Doctors,12,12,,100.0,True,96,96.0,0.0,,11.0,1.0,0.4,9.4,3428.66,,False,,13.0,Manual Log,2024-11-10
RU00247101,2025-05-25,2025,5,2,Sunday,True,H004,Sunrise Health Institute,D06,General Surgery,Bed,Inpatient Bed,30,16,3.0,53.33,False,720,347.2,300.8,72.0,,,,,5428.28,Needs Repair,True,2025-01-25,29.0,Analytics-ETL,2025-05-27
RU00640642,2022-02-23,2022,2,1,Wednesday,False,H003,Riverside Community Hospital,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,16,17,,106.25,True,128,136.0,0.0,,12.0,5.0,0.8,6.7,5742.82,,False,2022-01-01,17.0,Analytics-ETL,2022-02-27
RU00705363,2023-07-24,2023,7,3,Monday,False,H001,St. Mary General Hospital,D04,Oncology,Clinical Staff,Nurses & Doctors,11,11,,100.0,True,88,88.0,0.0,,10.0,1.0,0.2,4.6,2658.07,,False,2023-07-07,12.0,Analytics-ETL,2023-07-27
RU00202055,2025-07-21,2025,7,3,Monday,False,H005,Metro City Hospital,D06,General Surgery,Bed,Inpatient Bed,42,26,2.0,61.9,False,1008,563.3,396.7,48.0,,,,,6720.17,Functional,True,2025-02-20,42.0,Analytics-ETL,2025-07-22
RU00682184,2023-08-26,2023,8,3,Saturday,True,H005,Metro City Hospital,D10,Pulmonology,Clinical Staff,Nurses & Doctors,13,14,,107.69,True,104,112.0,0.0,,11.0,3.0,0.3,7.3,4697.71,,False,2023-07-05,13.0,Facilities-Mgmt-System,2023-08-28
RU00205945,2024-09-20,2024,9,3,Friday,False,H004,Sunrise Health Institute,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,43,25,3.0,58.14,False,1032,563.4,396.6,72.0,,,,,8555.94,Functional,True,2024-07-30,43.0,Facilities-Mgmt-System,2024-09-24
RU00286937,2021-08-23,2021,8,3,Monday,False,H002,Lakeview Medical Center,D06,General Surgery,Equipment,Surgical Equipment Sets,13,6,1.0,46.15,False,312,123.5,187.9,0.59,,,,2.2,1396.72,Fair,False,2021-05-03,13.0,Manual Log,2021-08-27
RU00280704,2021-02-02,2021,2,1,Tuesday,False,H008,Horizon Care Hospital,D15,Urology,Equipment,urology scopes,6,4,1.0,66.67,False,144,78.5,64.7,0.76,,,,16.1,,Good,False,2020-07-22,6.0,Analytics-ETL,2021-02-04
RU00439297,2021-09-08,2021,9,3,Wednesday,False,H006,Green Valley Hospital,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,9,6,0.0,66.67,False,216,110.3,105.1,0.6,,,,24.9,1187.91,Needs Replacement,False,2021-07-10,10.0,Facilities-Mgmt-System,2021-09-10
RU00036758,2025-04-16,2025,4,2,Wednesday,False,H005,Metro City Hospital,D07,Emergency Medicine,Bed,Inpatient Bed,26,21,1.0,80.77,False,624,493.0,107.0,24.0,,,,,7748.68,Functional,True,2025-04-15,25.0,Analytics-ETL,2025-04-19
RU00362501,2022-08-19,2022,8,3,Friday,False,H001,St. Mary General Hospital,D01,Cardiology,Equipment,Cardiac Monitors,15,8,1.0,53.33,False,360,133.9,226.0,0.05,,,,17.8,2551.35,Fair,True,2022-07-26,15.0,Manual Log,2022-08-20
RU00474187,2021-08-18,2021,8,3,Wednesday,False,H005,Metro City Hospital,D07,Emergency Medicine,Equipment,Defibrillators,18,11,2.0,61.11,False,432,187.1,244.8,0.1,,,,7.5,3110.22,Fair,False,2021-08-16,18.0,Manual Log,2021-08-21
RU00581164,2021-07-22,2021,7,3,Thursday,False,H009,Pinecrest General Hospital,D02,Orthopedics,Clinical Staff,Nurses & Doctors,8,8,,100.0,True,64,64.0,0.0,,3.0,5.0,4.6,4.9,3421.01,,False,2021-05-11,,Facilities-Mgmt-System,2021-07-26
RU00479392,2023-02-20,2023,2,1,Monday,False,H010,Evercare Medical Center,D03,Neurology,Equipment,EEG Machines,10,7,1.0,70.0,False,240,121.3,118.5,0.22,,,,19.9,1679.7,Needs Replacement,False,2023-02-13,10.0,Manual Log,2023-02-24
RU00648885,2021-11-26,2021,11,4,Friday,False,H009,Pinecrest General Hospital,D10,Pulmonology,Clinical Staff,Nurses & Doctors,10,12,,120.0,True,80,96.0,0.0,,10.0,2.0,6.3,4.4,3098.12,,False,2021-11-12,10.0,Analytics-ETL,2021-11-30
RU00100077,2023-12-11,2023,12,4,Monday,False,H002,Lakeview Medical Center,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,49,31,1.0,63.27,False,1176,730.8,421.2,24.0,,,,,9281.61,Needs Repair,True,2023-07-02,48.0,Analytics-ETL,2023-12-12
RU00288063,2023-02-08,2023,2,1,Wednesday,False,H010,Evercare Medical Center,D14,General Medicine,Equipment,Infusion Pumps,16,12,2.0,75.0,False,384,267.6,116.1,0.26,,,,17.0,1204.64,Fair,False,2022-11-13,17.0,Analytics-ETL,2023-02-11
RU00099696,2024-08-27,2024,8,3,Tuesday,False,H004,Sunrise Health Institute,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,43,23,1.0,53.49,False,1032,512.1,495.9,24.0,,,,,9122.1,Functional,True,2024-03-24,43.0,Analytics-ETL,2024-08-31
RU00743878,2024-11-07,2024,11,4,Thursday,False,H008,Horizon Care Hospital,D10,Pulmonology,Clinical Staff,Nurses & Doctors,17,18,,105.88,True,136,144.0,0.0,,14.0,4.0,3.1,2.1,5956.48,,False,2024-05-08,17.0,Analytics-ETL,2024-11-08
RU00298605,2022-01-18,2022,1,1,Tuesday,False,H004,Sunrise Health Institute,D08,Obstetrics & Gynecology,EQUIPMENT,Ultrasound Machines,8,4,1.0,50.0,False,192,73.3,118.2,0.53,,,,19.7,575.6,Good,False,2021-10-08,8.0,analytics-etl,2022-01-21
RU00146837,2024-03-28,2024,3,1,Thursday,False,H004,Sunrise Health Institute,D07,Emergency Medicine,Bed,Inpatient Bed,24,20,0.0,83.33,False,576,479.4,96.6,0.0,,,,,4137.28,Functional,False,2023-09-25,25.0,Analytics-ETL,2024-03-29
RU00151656,2023-02-07,2023,2,1,Tuesday,False,H002,Lakeview Medical Center,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,49,40,0.0,81.63,False,1176,949.8,226.2,0.0,,,,,13167.77,Functional,False,2022-11-24,52.0,Analytics-ETL,2023-02-11
RU00159894,2023-05-18,2023,5,2,Thursday,False,H006,Green Valley Hospital,D01,Cardiology,Bed,Inpatient Bed,35,26,2.0,74.29,False,840,563.4,228.6,48.0,,,,,11417.6,Functional,True,2023-03-25,34.0,Analytics-ETL,2023-05-22
RU00771747,2021-05-06,2021,5,2,Thursday,False,H009,Pinecrest General Hospital,D05,Pediatrics,Clinical Staff,Nurses & Doctors,12,13,,108.33,True,96,104.0,0.0,,9.0,4.0,0.8,5.8,4568.11,,False,2020-12-17,12.0,Analytics-ETL,2021-05-10
RU00814818,2025-07-27,2025,7,3,Sunday,True,H007,Unity Regional Medical Center,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,16,18,,112.5,True,128,144.0,0.0,,12.0,6.0,1.3,5.9,7302.48,,False,2025-04-30,16.0,Manual Log,2025-07-28
RU00635406,2022-08-17,2022,8,3,Wednesday,False,H005,Metro City Hospital,D06,General Surgery,Clinical Staff,Nurses & Doctors,10,12,,120.0,True,80,96.0,0.0,,7.0,5.0,2.0,3.2,"4,641.19 USD",,False,2022-04-01,,Facilities-Mgmt-System,2022-08-21
RU00458019,2025-07-07,2025,7,3,Monday,False,H006,Green Valley Hospital,D02,Orthopedics,Equipment,Orthopedic Surgical Sets,7,4,0.0,57.14,False,168,90.4,77.6,0.04,,,,8.3,741.16,Fair,False,2024-12-26,7.0,Facilities-Mgmt-System,2025-07-10
RU00533464,2021-05-30,2021,5,2,Sunday,True,H008,Horizon Care Hospital,D01,Cardiology,Equipment,Cardiac Monitors,13,6,2.0,46.15,False,312,106.4,205.3,0.34,,,,12.2,1246.83,,False,2021-01-13,13.0,Manual Log,2021-05-31
RU00336339,2022-07-15,2022,7,3,Friday,False,H001,St. Mary General Hospital,D04,Oncology,Equipment,Chemotherapy Infusion Pumps,11,6,0.0,54.55,False,264,108.0,155.3,0.69,,,,,934.12,Needs Replacement,False,2022-04-27,11.0,Analytics-ETL,2022-07-17
RU00728795,2023-06-12,2023,6,2,Monday,False,H006,Green Valley Hospital,D03,Neurology,Clinical Staff,Nurses & Doctors,4,6,,150.0,True,32,48.0,0.0,,5.0,1.0,1.9,5.2,2156.71,,False,2023-05-18,4.0,Facilities-Mgmt-System,2023-06-16
RU00221039,2022-09-24,2022,9,3,Saturday,True,H008,Horizon Care Hospital,D13,ICU,Bed,Inpatient Bed,35,21,1.0,60.0,False,840,474.4,341.6,24.0,,,,,13433.54,Functional,True,,35.0,Manual Log,2022-09-28
RU00347056,2021-05-23,2021,5,2,Sunday,True,H008,Horizon Care Hospital,D04,Oncology,Equipment,Chemotherapy Infusion Pumps,14,7,0.0,50.0,False,336,126.5,207.4,2.12,,,,15.8,756.98,New,False,2020-12-03,14.0,ANALYTICS-ETL,2021-05-25
RU00643087,2024-01-31,2024,1,1,Wednesday,False,H002,Lakeview Medical Center,D13,ICU,Clinical Staff,nurses & doctors,12,13,,108.33,True,96,104.0,0.0,,9.0,4.0,0.9,8.7,4871.09,,False,2023-09-24,12.0,Manual Log,2024-02-02
RU00192830,2022-02-22,2022,2,1,Tuesday,False,H003,Riverside Community Hospital,D14,General Medicine,Bed,Inpatient Bed,31,23,1.0,74.19,False,744,536.2,183.8,24.0,,,,,9165.96,Needs Repair,True,,33.0,Facilities-Mgmt-System,2022-02-25
RU00067476,2023-02-28,2023,2,1,Tuesday,False,H009,Pinecrest General Hospital,D14,General Medicine,Bed,Inpatient Bed,46,33,3.0,71.74,False,1104,723.2,308.8,72.0,,,,,16207.22,Functional,True,2023-02-05,46.0,Analytics-ETL,2023-03-04
RU00166645,2022-03-17,2022,3,1,Thursday,False,H003,Riverside Community Hospital,D09,Nephrology,Bed,Inpatient Bed,21,15,1.0,71.43,False,504,358.6,121.4,24.0,,,,,3322.69,,True,2021-12-29,22.0,Manual Log,2022-03-18
RU00229689,2021-05-18,2021,5,2,Tuesday,False,H006,Green Valley Hospital,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,47,34,1.0,,False,1128,755.4,348.6,24.0,,,,,9427.83,Functional,True,2021-03-15,47.0,Analytics-ETL,2021-05-22
RU00264285,2022-06-30,2022,6,2,Thursday,False,H007,Unity Regional Medical Center,D09,Nephrology,Bed,Inpatient Bed,52,34,1.0,65.38,False,1248,762.7,461.3,24.0,,,,,10489.96,Functional,True,2022-04-01,54.0,Manual Log,2022-07-01
RU00612813,2025-09-18,2025,9,3,Thursday,False,H010,Evercare Medical Center,D03,Neurology,Clinical Staff,Nurses & Doctors,4,7,,175.0,True,32,56.0,0.0,,5.0,2.0,2.2,3.6,2257.2,,False,2025-03-22,4.0,Facilities-Mgmt-System,2025-09-21
RU00505314,2021-05-24,2021,5,2,Monday,False,H009,Pinecrest General Hospital,D06,General Surgery,Equipment,Surgical Equipment Sets,13,7,2.0,53.85,False,312,103.6,208.3,0.12,,,,5.6,1785.29,Fair,False,2021-04-28,13.0,Analytics-ETL,2021-05-25
RU00578757,2024-08-23,2024,8,3,Friday,False,H006,Green Valley Hospital,D05,Pediatrics,Clinical Staff,Nurses & Doctors,15,13,,86.67,False,120,104.0,16.0,,11.0,2.0,0.0,8.6,3293.67,,False,2024-04-20,,Analytics-ETL,2024-08-25
RU00578573,2024-07-23,2024,7,3,Tuesday,False,H010,Evercare Medical Center,D10,Pulmonology,Clinical Staff,Nurses & Doctors,11,9,,81.82,False,88,72.0,16.0,,8.0,1.0,0.2,5.5,2528.33,,False,,11.0,Analytics-ETL,2024-07-26
RU00286345,2025-01-10,2025,1,1,Friday,False,H006,Green Valley Hospital,D04,Oncology,Equipment,Chemotherapy Infusion Pumps,15,9,0.0,60.0,False,360,201.6,158.3,0.08,,,,11.1,747.9,New,True,2024-11-06,15.0,Facilities-Mgmt-System,2025-01-14
RU00360634,2025-11-29,2025,11,4,Saturday,True,H009,Pinecrest General Hospital,D14,General Medicine,Equipment,Infusion Pumps,4,2,0.0,50.0,False,96,34.1,61.7,0.22,,,,17.4,321.16,Needs Replacement,False,2025-10-25,4.0,Analytics-ETL,2025-11-30
RU00392080,2022-01-23,2022,1,1,Sunday,True,H001,St. Mary General Hospital,D04,Oncology,Equipment,Chemotherapy Infusion Pumps,11,8,2.0,72.73,False,264,179.9,83.0,1.13,,,,14.3,934.12,Fair,True,2021-08-17,11.0,Manual Log,2022-01-25
RU00086165,2024-07-01,2024,7,3,Monday,False,H006,Green Valley Hospital,D01,Cardiology,BED,Inpatient Bed,35,21,0.0,60.0,False,840,470.5,369.5,0.0,,,,,6229.77,Needs Repair,False,2024-01-23,37.0,Analytics-ETL,2024-07-04
RU00641176,2023-03-29,2023,3,1,Wednesday,False,H006,Green Valley Hospital,D15,Urology,Clinical Staff,Nurses & Doctors,5,4,,80.0,False,40,32.0,8.0,,1.0,3.0,0.1,4.3,1854.62,,False,,5.0,Facilities-Mgmt-System,2023-04-02
RU00343267,2022-09-08,2022,9,3,Thursday,False,H005,Metro City Hospital,D01,Cardiology,Equipment,  Cardiac Monitors  ,8,4,0.0,50.0,False,192,75.3,116.1,0.59,,,,10.9,"1,202.00 USD",Fair,False,2022-04-09,8.0,Manual Log,2022-09-11
RU00471111,2024-10-25,2024,10,4,Friday,False,H004,Sunrise Health Institute,D13,ICU,Equipment,Ventilators,30,14,1.0,,False,720,265.6,454.3,0.12,,,,8.2,1217.7,Fair,False,2024-10-12,32.0,Analytics-ETL,2024-10-28
RU00372759,2022-05-03,2022,5,2,Tuesday,False,H007,Unity Regional Medical Center,D07,Emergency Medicine,Equipment,Defibrillators,17,11,1.0,64.71,False,408,213.3,194.3,0.44,,,,,1501.95,Needs Replacement,False,,17.0,Analytics-ETL,2022-05-04
RU00376630,2023-02-14,2023,2,1,Tuesday,False,H008,Horizon Care Hospital,D05,Pediatrics,Equipment,Pediatric Incubators,9,6,0.0,66.67,False,216,86.7,129.0,0.34,,,,7.2,1525.77,Good,False,2022-11-08,10.0,Manual Log,2023-02-18
RU00550947,2021-10-15,2021,10,4,Friday,False,H008,Horizon Care Hospital,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,5,7,,140.0,True,40,56.0,0.0,,5.0,2.0,5.2,4.1,2151.51,,False,2021-04-23,5.0,Analytics-ETL,2021-10-16
RU00236863,2025-07-19,2025,7,3,Saturday,True,H002,Lakeview Medical Center,D02,Orthopedics,Bed,Inpatient Bed,28,15,0.0,53.57,False,672,347.4,324.6,0.0,,,,,5832.66,Functional,False,2025-03-21,28.0,Analytics-ETL,2025-07-23
RU00769477,2024-12-04,2024,12,4,Wednesday,False,H002,Lakeview Medical Center,D02,Orthopedics,Clinical Staff,Nurses & Doctors,15,13,,86.67,False,120,104.0,16.0,,10.0,3.0,0.5,5.3,4619.8,,False,2024-05-29,15.0,Manual Log,2024-12-08
RU00407587,2025-08-29,2025,8,3,Friday,False,H007,Unity Regional Medical Center,D02,Orthopedics,Equipment,Orthopedic Surgical Sets,14,8,1.0,57.14,False,336,122.1,213.6,0.29,,,,6.2,2669.8,Good,False,2025-06-13,15.0,Manual Log,2025-09-01
RU00140770,2022-03-23,2022,3,1,Wednesday,False,H001,St. Mary General Hospital,D02,Orthopedics,Bed,Inpatient Bed,37,29,2.0,78.38,False,888,681.7,158.3,48.0,,,,,10290.63,Functional,True,2022-01-05,38.0,Manual Log,2022-03-25
RU00070374,2025-02-11,2025,2,1,Tuesday,False,H006,Green Valley Hospital,D02,Orthopedics,Bed,Inpatient Bed,46,35,1.0,76.09,False,1104,779.9,300.1,24.0,,,,,17178.71,Functional,True,2024-10-08,47.0,Manual Log,2025-02-15
RU00487973,2024-12-06,2024,12,4,Friday,False,H002,Lakeview Medical Center,D14,General Medicine,Equipment,Infusion Pumps,11,6,1.0,54.55,False,264,90.3,173.6,0.11,,,,23.8,1705.66,Fair,False,2024-09-15,11.0,Analytics-ETL,2024-12-08
RU00007705,2023-10-05,2023,10,4,Thursday,False,H004,Sunrise Health Institute,D15,Urology,Bed,Inpatient Bed,35,23,1.0,65.71,False,840,528.2,287.8,24.0,,,,,9638.88,,True,2023-07-15,36.0,Analytics-ETL,2023-10-07
RU00713018,2024-12-16,2024,12,4,Monday,False,H006,Green Valley Hospital,D08,Obstetrics & Gynecology,Clinical Staff,Nurses & Doctors,14,12,,85.71,False,112,96.0,16.0,,10.0,2.0,1.6,4.3,2974.07,,False,2024-07-15,15.0,Facilities-Mgmt-System,2024-12-17
RU00003460,2022-07-21,2022,7,3,Thursday,False,H007,Unity Regional Medical Center,D01,Cardiology,Bed,Inpatient Bed,24,18,2.0,75.0,False,576,413.0,115.0,48.0,,,,,3665.25,Functional,True,2022-07-13,24.0,Analytics-ETL,2022-07-22
RU00302162,2022-07-16,2022,7,3,Saturday,True,H005,Metro City Hospital,D15,Urology,Equipment,Urology Scopes,6,2,2.0,33.33,False,144,44.5,99.5,0.01,,,,19.4,363.9,Good,False,2022-05-14,6.0,Manual Log,2022-07-18
RU00601818,2022-03-27,2022,3,1,Sunday,True,H002,Lakeview Medical Center,D03,Neurology,Clinical Staff,Nurses & Doctors,7,4,,57.14,False,56,32.0,24.0,,2.0,2.0,0.2,10.6,2207.76,,False,2022-01-01,7.0,Analytics-ETL,2022-03-28
RU00697623,2025-10-09,2025,10,4,Thursday,False,H002,Lakeview Medical Center,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,9,11,,122.22,True,72,88.0,0.0,,7.0,4.0,2.2,10.2,4108.42,,False,2025-08-19,9.0,Analytics-ETL,2025-10-12
RU00654213,2023-03-02,2023,3,1,Thursday,False,H010,Evercare Medical Center,D12,Psychiatry,Clinical Staff,Nurses & Doctors,16,15,,93.75,True,128,120.0,8.0,,12.0,3.0,2.2,8.1,4755.64,,False,2023-01-01,17.0,Analytics-ETL,2023-03-04
RU00093738,2024-08-24,2024,8,3,Saturday,True,H001,St. Mary General Hospital,D01,Cardiology,Bed,Inpatient Bed,28,18,2.0,64.29,False,672,417.2,206.8,48.0,,,,,7091.97,Functional,True,2024-06-25,30.0,Facilities-Mgmt-System,2024-08-28
RU00813464,2024-07-26,2024,7,3,Friday,False,H001,St. Mary General Hospital,D02,Orthopedics,Clinical Staff,Nurses & Doctors,8,6,,75.0,False,64,48.0,16.0,,2.0,4.0,0.1,9.6,4010.6,,False,2024-05-10,8.0,Analytics-ETL,2024-07-30
RU00325747,2021-10-03,2021,10,4,Sunday,True,H007,Unity Regional Medical Center,D06,General Surgery,Equipment,Surgical Equipment Sets,17,7,0.0,41.18,False,408,125.9,281.6,0.54,,,,15.0,1507.22,Fair,False,2021-03-27,17.0,Facilities-Mgmt-System,2021-10-06
RU00809453,2021-04-01,2021,4,2,Thursday,False,H008,Horizon Care Hospital,D04,Oncology,Clinical Staff,Nurses & Doctors,14,16,,114.29,True,112,128.0,0.0,,11.0,5.0,5.7,5.2,4635.4,,False,2021-03-24,14.0,Manual Log,2021-04-04
RU00326340,2024-09-27,2024,9,3,Friday,False,H009,Pinecrest General Hospital,D07,Emergency Medicine,Equipment,Defibrillators,17,11,0.0,64.71,False,408,193.0,215.0,0.02,,,,13.9,1900.6,Good,False,2024-04-29,18.0,Analytics-ETL,2024-10-01
RU00354791,2022-09-18,2022,9,3,Sunday,True,H004,Sunrise Health Institute,D07,Emergency Medicine,Equipment,Defibrillators,14,7,2.0,50.0,False,336,117.3,217.9,0.76,,,,16.3,1757.7,,True,2022-05-08,15.0,Facilities-Mgmt-System,2022-09-22
RU00140109,2022-08-29,2022,8,3,Monday,False,H010,Evercare Medical Center,D06,General Surgery,Bed,Inpatient Bed,30,16,0.0,53.33,False,720,382.2,337.8,0.0,,,,,10961.61,Needs Repair,False,2022-06-24,30.0,Analytics-ETL,2022-09-02
RU00189697,2024-08-25,2024,8,3,Sunday,True,H001,St. Mary General Hospital,D07,Emergency Medicine,Bed,Inpatient Bed,26,16,0.0,61.54,False,624,362.6,261.4,0.0,,,,,10389.25,Needs Repair,False,2024-02-23,27.0,Manual Log,2024-08-27
RU00088786,2022-04-16,2022,4,2,Saturday,True,H004,Sunrise Health Institute,D08,Obstetrics & Gynecology,Bed,Inpatient Bed,43,30,0.0,69.77,False,1032,719.6,312.4,0.0,,,,,7789.99,Needs Repair,False,2022-04-15,46.0,Facilities-Mgmt-System,2022-04-20
RU00809812,2023-12-18,2023,12,4,Monday,False,H004,Sunrise Health Institute,D06,General Surgery,Clinical Staff,Nurses & Doctors,8,9,,112.5,True,64,72.0,0.0,,3.0,6.0,1.7,3.5,6086.37,,False,2023-08-06,8.0,Manual Log,2023-12-22
RU00557975,2022-12-12,2022,12,4,Monday,False,H005,Metro City Hospital,D09,Nephrology,Clinical Staff,Nurses & Doctors,14,13,,92.86,True,112,104.0,8.0,,8.0,5.0,0.2,9.2,5771.28,,False,2022-10-13,15.0,Analytics-ETL,2022-12-16
RU00691893,2023-12-20,2023,12,4,Wednesday,False,H009,Pinecrest General Hospital,D03,Neurology,Clinical Staff,Nurses & Doctors,6,8,,133.33,True,48,64.0,0.0,,6.0,2.0,1.6,8.2,2128.66,,False,2023-08-31,6.0,Analytics-ETL,2023-12-21
RU00544663,2024-01-25,2024,1,1,Thursday,False,H009,Pinecrest General Hospital,D14,General Medicine,Equipment,INFUSION PUMPS,4,2,0.0,50.0,False,96,30.0,65.7,0.34,,,,9.8,321.16,Fair,True,,4.0,Facilities-Mgmt-System,2024-01-28
RU00769251,2024-02-26,2024,2,1,Monday,False,H002,Lakeview Medical Center,D14,General Medicine,Clinical Staff,Nurses & Doctors,11,11,,100.0,True,88,88.0,0.0,,10.0,1.0,0.6,4.6,2923.22,,False,2023-09-01,11.0,Manual Log,2024-02-28
RU00809483,2021-06-12,2021,6,2,Saturday,True,H002,Lakeview Medical Center,D14,General Medicine,Clinical Staff,Nurses & Doctors,11,9,,81.82,False,88,72.0,16.0,,7.0,2.0,2.7,11.4,2431.68,,False,2020-12-06,11.0,Manual Log,2021-06-13
RU00453459,2025-01-01,2025,1,1,Wednesday,False,H007,Unity Regional Medical Center,D14,General Medicine,Equipment,Infusion Pumps,10,6,0.0,60.0,False,240,107.4,132.5,0.06,,,,11.9,711.1,Needs Replacement,False,2024-09-04,10.0,Facilities-Mgmt-System,2025-01-02
RU00359389,2022-05-09,2022,5,2,Monday,False,H006,Green Valley Hospital,D04,Oncology,Equipment,Chemotherapy Infusion Pumps,15,10,2.0,66.67,False,360,154.5,204.3,1.22,,,,24.1,$747.90,Good,False,2021-10-29,16.0,Analytics-ETL,2022-05-10
RU00617586,2024-09-03,2024,9,3,Tuesday,False,H001,St. Mary General Hospital,D01,Cardiology,Clinical Staff,Nurses & Doctors,16,17,,106.25,True,128,136.0,0.0,,12.0,5.0,0.2,5.0,4640.88,,False,2024-06-01,17.0,Manual Log,2024-09-04
RU00340211,2023-07-06,2023,7,3,Thursday,False,H009,Pinecrest General Hospital,D07,Emergency Medicine,Equipment,Defibrillators,17,9,2.0,52.94,False,408,134.3,273.5,0.24,,,,12.3,,New,False,2023-02-04,18.0,Manual Log,2023-07-09
RU00794267,2024-06-03,2024,6,2,Monday,False,H007,Unity Regional Medical Center,D08,Obstetrics & Gynecology,Clinical Staff,Nurses & Doctors,11,13,,118.18,True,88,104.0,0.0,,10.0,3.0,0.9,5.5,4033.65,,False,2023-12-10,12.0,Facilities-Mgmt-System,2024-06-04
RU00093697,2021-06-22,2021,6,2,Tuesday,False,H001,St. Mary General Hospital,D10,Pulmonology,Bed,Inpatient Bed,20,15,3.0,75.0,False,480,329.9,78.1,72.0,,,,,3750.76,Functional,True,2021-04-10,20.0,Manual Log,2021-06-23
RU00654869,2022-12-28,2022,12,4,Wednesday,False,H009,Pinecrest General Hospital,D11,Gastroenterology,Clinical Staff,Nurses & Doctors,9,6,,66.67,False,72,48.0,24.0,,5.0,1.0,0.0,8.9,1787.16,,False,2022-06-29,9.0,Analytics-ETL,2023-01-01
RU00020441,2025-08-26,2025,8,3,Tuesday,False,H008,Horizon Care Hospital,D06,General Surgery,Bed,Inpatient Bed,54,37,2.0,68.52,False,1296,873.3,374.7,48.0,,,,,11135.64,Functional,True,,56.0,MANUAL LOG,2025-08-29
RU00321647,2022-02-06,2022,2,1,Sunday,True,H002,Lakeview Medical Center,D08,Obstetrics & Gynecology,Equipment,Ultrasound Machines,9,5,1.0,55.56,False,216,98.3,117.7,0.0,,,,10.8,1956.51,New,False,2021-09-08,9.0,Analytics-ETL,2022-02-08
RU00433731,2023-04-08,2023,4,2,Saturday,True,H003,Riverside Community Hospital,D03,Neurology,Equipment,EEG Machines,13,8,2.0,61.54,False,312,164.1,145.1,2.76,,,,8.1,861.38,Good,False,2022-09-24,14.0,Analytics-ETL,2023-04-10
RU00777907,2023-02-07,2023,2,1,Tuesday,False,H002,Lakeview Medical Center,D07,Emergency Medicine,Clinical Staff,Nurses & Doctors,13,13,,100.0,True,104,104.0,0.0,,12.0,1.0,2.0,4.3,3472.06,,False,2022-10-01,13.0,Manual Log,2023-02-11
RU00155689,2023-04-28,2023,4,2,Friday,False,H004,Sunrise Health Institute,D11,Gastroenterology,Bed,Inpatient Bed,32,25,3.0,78.12,False,768,577.8,118.2,72.0,,,,,9732.45,Needs Repair,True,2023-03-21,32.0,Manual Log,2023-05-02
RU00548543,2022-04-21,2022,4,2,Thursday,False,H004,Sunrise Health Institute,D15,Urology,Clinical Staff,Nurses & Doctors,10,11,,110.0,True,80,88.0,0.0,,5.0,6.0,0.4,4.8,4942.82,,False,2022-03-11,10.0,Manual Log,2022-04-24
RU00265749,2021-03-01,2021,3,1,Monday,False,H002,Lakeview Medical Center,D15,Urology,Bed,Inpatient Bed,42,34,1.0,80.95,False,1008,806.3,177.7,24.0,,,,,13987.76,Needs Repair,True,2021-01-04,43.0,Analytics-ETL,2021-03-04
