hospital_id,hospital_name,hospital_ward,admission_date,available_beds,occupied_beds,bed_utilization_rate
HOSP-1302,The Johns Hopkins Hospital,er,2023-03-17,220,130,59.09090909090909
HOSP-1302,The Johns Hopkins Hospital,surgery,2020-12-17,360,280,77.77777777777779
HOSP-1303,The Johns Hopkins Hospital,icu,2021-05-16,270,20,7.4074074074074066
HOSP-1303,The Johns Hopkins Hospital,icu,2022-08-18,150,180,120.0
HOSP-1305,The Johns Hopkins Hospital,maternity,2022-10-14,180,360,200.0
HOSP-1306,The Johns Hopkins Hospital,pediatrics,2024-03-29,160,150,93.75
HOSP-1306,The Johns Hopkins Hospital,surgery,2023-01-22,210,140,66.66666666666666
HOSP-1308,The Johns Hopkins Hospital,surgery,2022-04-14,190,310,163.1578947368421
HOSP-1309,The Johns Hopkins Hospital,er,2021-06-14,380,110,28.947368421052634
HOSP-1309,The Johns Hopkins Hospital,maternity,2021-06-26,270,340,125.92592592592592
HOSP-1309,The Johns Hopkins Hospital,surgery,2023-11-19,170,240,141.1764705882353
HOSP-1310,The Johns Hopkins Hospital,icu,2022-02-24,300,20,6.666666666666667
HOSP-1310,The Johns Hopkins Hospital,icu,,100,310,310.0
HOSP-1310,The Johns Hopkins Hospital,surgery,2020-10-24,430,110,25.581395348837212
HOSP-1311,The Johns Hopkins Hospital,surgery,2022-03-23,150,120,80.0
HOSP-1312,The Johns Hopkins Hospital,surgery,,340,0,0.0
HOSP-1313,The Johns Hopkins Hospital,pediatrics,,270,270,100.0
HOSP-1314,The Johns Hopkins Hospital,maternity,,470,380,80.85106382978722
HOSP-1315,The Johns Hopkins Hospital,pediatrics,,320,280,87.5
HOSP-1316,The Johns Hopkins Hospital,er,,230,160,69.56521739130434
HOSP-1319,The Johns Hopkins Hospital,maternity,,430,310,72.09302325581395
HOSP-1320,The Johns Hopkins Hospital,er,,240,220,91.66666666666666
HOSP-1320,The Johns Hopkins Hospital,pediatrics,2022-07-18,290,270,93.10344827586206
HOSP-1321,The Johns Hopkins Hospital,icu,2024-06-16,440,140,31.818181818181817
HOSP-1321,The Johns Hopkins Hospital,icu,,290,190,65.51724137931035
HOSP-1321,The Johns Hopkins Hospital,maternity,,160,120,75.0
HOSP-1322,The Johns Hopkins Hospital,maternity,2023-06-17,240,290,120.83333333333333
HOSP-1323,The Johns Hopkins Hospital,er,2023-04-20,300,220,73.33333333333333
HOSP-1323,The Johns Hopkins Hospital,pediatrics,,460,40,8.695652173913043
HOSP-1324,The Johns Hopkins Hospital,icu,2024-05-30,430,150,34.883720930232556
HOSP-1324,The Johns Hopkins Hospital,maternity,2021-05-24,210,230,109.52380952380953
HOSP-1324,The Johns Hopkins Hospital,surgery,,300,10,3.3333333333333335
HOSP-1326,The Johns Hopkins Hospital,pediatrics,,130,300,230.76923076923075
HOSP-1327,The Johns Hopkins Hospital,er,,500,40,8.0
HOSP-1328,The Johns Hopkins Hospital,icu,2020-11-27,200,290,145.0
HOSP-1329,The Johns Hopkins Hospital,maternity,2020-10-25,220,330,150.0
HOSP-1330,The Johns Hopkins Hospital,icu,2021-09-14,370,20,5.405405405405405
HOSP-1331,The Johns Hopkins Hospital,er,,320,210,65.625
HOSP-1332,The Johns Hopkins Hospital,er,2021-03-27,140,140,100.0
HOSP-1334,The Johns Hopkins Hospital,pediatrics,2022-04-17,170,180,105.88235294117648
HOSP-1335,The Johns Hopkins Hospital,er,,360,250,69.44444444444444
HOSP-1336,The Johns Hopkins Hospital,icu,2024-01-13,450,150,33.33333333333333
HOSP-1337,The Johns Hopkins Hospital,icu,2023-04-23,450,100,22.22222222222222
HOSP-1337,The Johns Hopkins Hospital,surgery,2021-12-13,480,340,70.83333333333334
HOSP-1338,The Johns Hopkins Hospital,maternity,2020-10-17,420,40,9.523809523809524
HOSP-1338,The Johns Hopkins Hospital,surgery,2022-04-21,120,400,333.33333333333337
HOSP-1339,The Johns Hopkins Hospital,pediatrics,,150,360,240.0
HOSP-1340,The Johns Hopkins Hospital,maternity,2021-07-29,180,10,5.555555555555555
HOSP-1341,The Johns Hopkins Hospital,pediatrics,,150,40,26.666666666666668
HOSP-1342,The Johns Hopkins Hospital,er,2020-09-23,310,400,129.03225806451613
HOSP-1344,The Johns Hopkins Hospital,er,2021-02-23,380,180,47.368421052631575
HOSP-1344,The Johns Hopkins Hospital,er,2021-02-26,490,330,67.3469387755102
HOSP-1345,The Johns Hopkins Hospital,er,,370,80,21.62162162162162
HOSP-1345,The Johns Hopkins Hospital,pediatrics,2024-04-20,310,160,51.61290322580645
HOSP-1346,The Johns Hopkins Hospital,er,2021-05-15,220,350,159.0909090909091
HOSP-1346,The Johns Hopkins Hospital,icu,,320,120,37.5
HOSP-1346,The Johns Hopkins Hospital,surgery,,240,60,25.0
HOSP-1347,The Johns Hopkins Hospital,pediatrics,2023-07-22,460,250,54.347826086956516
HOSP-1347,The Johns Hopkins Hospital,pediatrics,,400,340,85.0
HOSP-1348,The Johns Hopkins Hospital,pediatrics,2020-12-24,480,190,39.58333333333333
HOSP-1350,The Johns Hopkins Hospital,er,2024-07-20,260,10,3.8461538461538463
HOSP-1350,The Johns Hopkins Hospital,icu,2023-08-17,290,20,6.896551724137931
HOSP-1350,The Johns Hopkins Hospital,icu,,500,230,46.0
HOSP-1351,The Johns Hopkins Hospital,icu,2023-05-21,110,380,345.45454545454544
HOSP-1351,The Johns Hopkins Hospital,surgery,2020-10-29,340,300,88.23529411764706
HOSP-1352,The Johns Hopkins Hospital,maternity,2020-10-16,270,120,44.44444444444444
HOSP-1352,The Johns Hopkins Hospital,maternity,,140,30,21.428571428571427
HOSP-1352,The Johns Hopkins Hospital,surgery,2022-10-18,490,360,73.46938775510205
HOSP-1353,The Johns Hopkins Hospital,er,,410,390,95.1219512195122
HOSP-1353,The Johns Hopkins Hospital,icu,2020-10-14,150,400,266.66666666666663
HOSP-1356,The Johns Hopkins Hospital,er,,210,320,152.38095238095238
HOSP-1356,The Johns Hopkins Hospital,maternity,2023-11-17,340,30,8.823529411764707
HOSP-1356,The Johns Hopkins Hospital,surgery,2020-07-26,340,340,100.0
HOSP-1357,The Johns Hopkins Hospital,icu,2022-06-23,420,390,92.85714285714286
HOSP-1360,The Johns Hopkins Hospital,er,2022-05-27,180,160,88.88888888888889
HOSP-1361,The Johns Hopkins Hospital,pediatrics,2023-06-14,390,50,12.82051282051282
HOSP-1362,The Johns Hopkins Hospital,icu,,210,300,142.85714285714286
HOSP-1363,The Johns Hopkins Hospital,maternity,,390,280,71.7948717948718
HOSP-1365,The Johns Hopkins Hospital,surgery,,420,230,54.761904761904766
HOSP-1366,The Johns Hopkins Hospital,icu,2020-09-18,400,320,80.0
HOSP-1367,The Johns Hopkins Hospital,pediatrics,,400,200,50.0
HOSP-1367,The Johns Hopkins Hospital,surgery,2021-03-17,410,330,80.48780487804879
HOSP-1371,The Johns Hopkins Hospital,icu,2022-10-21,300,20,6.666666666666667
HOSP-1371,The Johns Hopkins Hospital,surgery,,360,370,102.77777777777777
HOSP-1372,The Johns Hopkins Hospital,maternity,2023-10-26,410,260,63.41463414634146
HOSP-1372,The Johns Hopkins Hospital,pediatrics,2021-10-23,440,260,59.09090909090909
HOSP-1374,The Johns Hopkins Hospital,pediatrics,2022-10-27,110,210,190.9090909090909
HOSP-1375,The Johns Hopkins Hospital,surgery,,480,280,58.333333333333336
HOSP-1376,The Johns Hopkins Hospital,er,2022-04-15,190,390,205.26315789473685
HOSP-1376,The Johns Hopkins Hospital,icu,,300,220,73.33333333333333
HOSP-1377,The Johns Hopkins Hospital,maternity,2021-06-15,280,270,96.42857142857143
HOSP-1377,The Johns Hopkins Hospital,maternity,2023-08-16,420,70,16.666666666666664
HOSP-1378,The Johns Hopkins Hospital,icu,,150,350,233.33333333333334
HOSP-1379,The Johns Hopkins Hospital,icu,2024-04-27,200,380,190.0
HOSP-1379,The Johns Hopkins Hospital,maternity,2023-03-22,310,330,106.4516129032258
HOSP-1379,The Johns Hopkins Hospital,surgery,2021-03-18,370,0,0.0
HOSP-1382,The Johns Hopkins Hospital,icu,2020-12-20,210,260,123.80952380952381
HOSP-1382,The Johns Hopkins Hospital,pediatrics,2022-10-14,230,230,100.0
HOSP-1383,The Johns Hopkins Hospital,surgery,,400,250,62.5
HOSP-1384,The Johns Hopkins Hospital,pediatrics,,300,390,130.0
HOSP-1385,The Johns Hopkins Hospital,pediatrics,2024-06-26,370,220,59.45945945945946
HOSP-1385,The Johns Hopkins Hospital,surgery,2020-12-13,430,370,86.04651162790698
HOSP-1386,The Johns Hopkins Hospital,er,,170,350,205.88235294117646
HOSP-1386,The Johns Hopkins Hospital,pediatrics,,160,140,87.5
HOSP-1387,The Johns Hopkins Hospital,er,2021-12-30,120,360,300.0
HOSP-1388,The Johns Hopkins Hospital,pediatrics,2020-07-30,370,390,105.40540540540539
HOSP-1389,The Johns Hopkins Hospital,surgery,2022-02-18,280,350,125.0
HOSP-1391,The Johns Hopkins Hospital,maternity,2022-04-28,440,300,68.18181818181817
HOSP-1391,The Johns Hopkins Hospital,surgery,,280,340,121.42857142857142
HOSP-1393,The Johns Hopkins Hospital,maternity,,500,60,12.0
HOSP-1394,The Johns Hopkins Hospital,surgery,2022-04-29,250,160,64.0
HOSP-1395,The Johns Hopkins Hospital,icu,2023-10-26,380,150,39.473684210526315
HOSP-1395,The Johns Hopkins Hospital,maternity,2020-12-14,460,260,56.52173913043478
HOSP-1395,The Johns Hopkins Hospital,surgery,,170,200,117.64705882352942
HOSP-1396,The Johns Hopkins Hospital,icu,,440,170,38.63636363636363
HOSP-1396,The Johns Hopkins Hospital,maternity,2021-08-19,110,330,300.0
HOSP-1397,The Johns Hopkins Hospital,maternity,2023-12-27,330,400,121.21212121212122
HOSP-1398,The Johns Hopkins Hospital,icu,,460,130,28.26086956521739
HOSP-1399,The Johns Hopkins Hospital,maternity,2023-09-26,350,80,22.857142857142858
HOSP-1400,The Johns Hopkins Hospital,icu,,120,100,83.33333333333334
HOSP-1402,The Johns Hopkins Hospital,icu,,350,270,77.14285714285715
HOSP-1402,The Johns Hopkins Hospital,pediatrics,2023-07-13,150,340,226.66666666666666
HOSP-1403,The Johns Hopkins Hospital,surgery,2023-10-18,390,170,43.58974358974359
HOSP-1404,The Johns Hopkins Hospital,icu,,400,50,12.5
HOSP-1405,The Johns Hopkins Hospital,icu,2022-09-14,260,170,65.38461538461539
HOSP-1406,The Johns Hopkins Hospital,maternity,2022-10-18,150,120,80.0
HOSP-1407,The Johns Hopkins Hospital,er,,270,360,133.33333333333331
HOSP-1408,The Johns Hopkins Hospital,icu,2023-07-20,330,130,39.39393939393939
HOSP-1408,The Johns Hopkins Hospital,icu,2024-02-25,140,170,121.42857142857142
HOSP-1408,The Johns Hopkins Hospital,maternity,2020-08-15,300,170,56.666666666666664
HOSP-1408,The Johns Hopkins Hospital,maternity,2022-09-25,500,330,66.0
HOSP-1408,The Johns Hopkins Hospital,pediatrics,2021-10-25,480,400,83.33333333333334
HOSP-1410,The Johns Hopkins Hospital,icu,,270,260,96.29629629629629
HOSP-1410,The Johns Hopkins Hospital,pediatrics,2022-07-18,230,370,160.8695652173913
HOSP-1411,The Johns Hopkins Hospital,surgery,,240,260,108.33333333333333
HOSP-1415,The Johns Hopkins Hospital,icu,,190,200,105.26315789473684
HOSP-1416,The Johns Hopkins Hospital,maternity,,200,30,15.0
HOSP-1417,The Johns Hopkins Hospital,surgery,,320,0,0.0
HOSP-1419,The Johns Hopkins Hospital,er,2021-05-24,190,140,73.68421052631578
HOSP-1420,The Johns Hopkins Hospital,icu,,180,290,161.11111111111111
HOSP-1421,The Johns Hopkins Hospital,pediatrics,,110,340,309.09090909090907
HOSP-1423,The Johns Hopkins Hospital,er,2022-09-29,490,360,73.46938775510205
HOSP-1425,The Johns Hopkins Hospital,icu,,400,100,25.0
HOSP-1425,The Johns Hopkins Hospital,pediatrics,2020-09-18,380,230,60.526315789473685
HOSP-1427,The Johns Hopkins Hospital,icu,,100,140,140.0
HOSP-1427,The Johns Hopkins Hospital,maternity,2022-07-18,460,180,39.130434782608695
HOSP-1427,The Johns Hopkins Hospital,surgery,2023-09-21,450,40,8.88888888888889
HOSP-1428,The Johns Hopkins Hospital,maternity,2023-01-19,410,210,51.21951219512195
HOSP-1428,The Johns Hopkins Hospital,surgery,,340,70,20.588235294117645
HOSP-1429,The Johns Hopkins Hospital,er,,100,390,390.0
HOSP-1429,The Johns Hopkins Hospital,icu,2023-08-26,120,50,41.66666666666667
HOSP-1429,The Johns Hopkins Hospital,maternity,,280,360,128.57142857142858
HOSP-1431,The Johns Hopkins Hospital,maternity,2021-07-18,330,140,42.42424242424242
HOSP-1431,The Johns Hopkins Hospital,maternity,2022-04-15,250,290,115.99999999999999
HOSP-1432,The Johns Hopkins Hospital,maternity,2023-09-25,370,330,89.1891891891892
HOSP-1434,The Johns Hopkins Hospital,surgery,,210,350,166.66666666666669
HOSP-1435,The Johns Hopkins Hospital,er,,140,140,100.0
HOSP-1436,The Johns Hopkins Hospital,er,,450,200,44.44444444444444
HOSP-1436,The Johns Hopkins Hospital,icu,2022-03-31,350,80,22.857142857142858
HOSP-1437,The Johns Hopkins Hospital,maternity,,490,100,20.408163265306122
HOSP-1437,The Johns Hopkins Hospital,surgery,,430,120,27.906976744186046
HOSP-1438,The Johns Hopkins Hospital,pediatrics,2021-04-18,210,40,19.047619047619047
HOSP-1438,The Johns Hopkins Hospital,pediatrics,,290,240,82.75862068965517
HOSP-1440,The Johns Hopkins Hospital,er,,450,40,8.88888888888889
HOSP-1441,The Johns Hopkins Hospital,pediatrics,,160,90,56.25
HOSP-1444,The Johns Hopkins Hospital,icu,,160,360,225.0
HOSP-1444,The Johns Hopkins Hospital,surgery,2023-11-24,400,270,67.5
HOSP-1444,The Johns Hopkins Hospital,surgery,2024-03-22,280,40,14.285714285714285
HOSP-1446,The Johns Hopkins Hospital,maternity,2023-09-13,440,220,50.0
HOSP-1447,The Johns Hopkins Hospital,er,2023-02-13,240,290,120.83333333333333
HOSP-1447,The Johns Hopkins Hospital,icu,,500,350,70.0
HOSP-1447,The Johns Hopkins Hospital,pediatrics,2021-07-29,390,400,102.56410256410255
HOSP-1447,The Johns Hopkins Hospital,surgery,2021-08-23,100,170,170.0
HOSP-1448,The Johns Hopkins Hospital,er,2022-03-25,210,300,142.85714285714286
HOSP-1449,The Johns Hopkins Hospital,icu,2022-02-19,280,380,135.71428571428572
HOSP-1450,The Johns Hopkins Hospital,maternity,2022-12-17,490,160,32.6530612244898
HOSP-1450,The Johns Hopkins Hospital,maternity,,140,290,207.14285714285717
HOSP-1450,The Johns Hopkins Hospital,pediatrics,2022-01-14,310,170,54.83870967741935
HOSP-1450,The Johns Hopkins Hospital,pediatrics,2024-02-15,260,90,34.61538461538461
HOSP-1452,The Johns Hopkins Hospital,maternity,,450,300,66.66666666666666
HOSP-1452,The Johns Hopkins Hospital,pediatrics,2022-06-19,240,130,54.166666666666664
HOSP-1453,The Johns Hopkins Hospital,icu,,270,20,7.4074074074074066
HOSP-1455,The Johns Hopkins Hospital,maternity,,230,90,39.130434782608695
HOSP-1455,The Johns Hopkins Hospital,pediatrics,2021-06-23,330,110,33.33333333333333
HOSP-1456,The Johns Hopkins Hospital,pediatrics,,110,320,290.90909090909093
HOSP-1457,The Johns Hopkins Hospital,maternity,2024-04-24,370,160,43.24324324324324
HOSP-1460,The Johns Hopkins Hospital,icu,2022-08-27,430,60,13.953488372093023
HOSP-1462,The Johns Hopkins Hospital,icu,2024-06-19,110,340,309.09090909090907
HOSP-1463,The Johns Hopkins Hospital,er,,290,50,17.24137931034483
HOSP-1464,The Johns Hopkins Hospital,maternity,2024-03-16,390,390,100.0
HOSP-1468,The Johns Hopkins Hospital,er,2021-11-30,380,250,65.78947368421053
HOSP-1470,The Johns Hopkins Hospital,surgery,2022-04-23,150,330,220.00000000000003
HOSP-1471,The Johns Hopkins Hospital,pediatrics,2022-01-27,240,220,91.66666666666666
HOSP-1473,The Johns Hopkins Hospital,pediatrics,,370,400,108.10810810810811
HOSP-1474,The Johns Hopkins Hospital,icu,,130,190,146.15384615384613
HOSP-1474,The Johns Hopkins Hospital,surgery,2022-03-28,120,320,266.66666666666663
HOSP-1475,The Johns Hopkins Hospital,maternity,2023-05-23,460,320,69.56521739130434
HOSP-1475,The Johns Hopkins Hospital,surgery,2021-10-13,250,40,16.0
HOSP-1476,The Johns Hopkins Hospital,maternity,,100,360,360.0
HOSP-1478,The Johns Hopkins Hospital,maternity,,470,90,19.148936170212767
HOSP-1479,The Johns Hopkins Hospital,surgery,,430,200,46.51162790697674
HOSP-1480,The Johns Hopkins Hospital,er,2023-05-28,310,230,74.19354838709677
HOSP-1480,The Johns Hopkins Hospital,maternity,,320,80,25.0
HOSP-1480,The Johns Hopkins Hospital,pediatrics,,220,390,177.27272727272728
HOSP-1480,The Johns Hopkins Hospital,surgery,2022-10-24,470,10,2.127659574468085
HOSP-1481,The Johns Hopkins Hospital,pediatrics,,260,360,138.46153846153845
HOSP-1482,The Johns Hopkins Hospital,er,2024-01-15,360,400,111.11111111111111
HOSP-1482,The Johns Hopkins Hospital,icu,,150,240,160.0
HOSP-1483,The Johns Hopkins Hospital,er,2024-03-24,330,240,72.72727272727273
HOSP-1483,The Johns Hopkins Hospital,surgery,2023-10-26,180,130,72.22222222222221
HOSP-1486,The Johns Hopkins Hospital,surgery,,370,290,78.37837837837837
HOSP-1487,The Johns Hopkins Hospital,surgery,2022-04-16,160,400,250.0
HOSP-1489,The Johns Hopkins Hospital,icu,2022-10-28,260,10,3.8461538461538463
HOSP-1489,The Johns Hopkins Hospital,maternity,2022-12-24,280,270,96.42857142857143
HOSP-1490,The Johns Hopkins Hospital,maternity,,200,300,150.0
HOSP-1491,The Johns Hopkins Hospital,icu,,330,310,93.93939393939394
HOSP-1491,The Johns Hopkins Hospital,surgery,2020-12-31,470,280,59.57446808510638
HOSP-1492,The Johns Hopkins Hospital,icu,,450,280,62.22222222222222
HOSP-1492,The Johns Hopkins Hospital,pediatrics,2022-10-23,430,260,60.46511627906976
HOSP-1493,The Johns Hopkins Hospital,icu,2020-12-20,430,100,23.25581395348837
HOSP-1494,The Johns Hopkins Hospital,pediatrics,,490,310,63.26530612244898
HOSP-1495,The Johns Hopkins Hospital,er,2022-11-13,140,390,278.57142857142856
HOSP-1495,The Johns Hopkins Hospital,icu,2022-09-14,110,50,45.45454545454545
HOSP-1495,The Johns Hopkins Hospital,pediatrics,,340,40,11.76470588235294
HOSP-1496,The Johns Hopkins Hospital,er,2021-10-31,420,170,40.476190476190474
HOSP-1497,The Johns Hopkins Hospital,maternity,2024-03-31,300,400,133.33333333333331
HOSP-1497,The Johns Hopkins Hospital,maternity,,360,150,41.66666666666667
HOSP-1497,The Johns Hopkins Hospital,pediatrics,2021-12-16,200,10,5.0
HOSP-1498,The Johns Hopkins Hospital,er,2021-03-17,200,30,15.0
HOSP-1498,The Johns Hopkins Hospital,icu,2021-09-27,450,190,42.22222222222222
HOSP-1498,The Johns Hopkins Hospital,pediatrics,2022-04-28,220,220,100.0
HOSP-1498,The Johns Hopkins Hospital,pediatrics,,170,230,135.29411764705884
HOSP-1499,The Johns Hopkins Hospital,pediatrics,2024-03-26,420,260,61.904761904761905
HOSP-1500,The Johns Hopkins Hospital,icu,2021-12-21,480,180,37.5
HOSP-1500,The Johns Hopkins Hospital,maternity,2024-05-18,340,110,32.35294117647059
HOSP-1501,The Johns Hopkins Hospital,maternity,2022-11-28,290,210,72.41379310344827
HOSP-1502,The Johns Hopkins Hospital,icu,,110,190,172.72727272727272
HOSP-1502,The Johns Hopkins Hospital,maternity,,270,90,33.33333333333333
HOSP-1502,The Johns Hopkins Hospital,surgery,2022-04-15,280,220,78.57142857142857
HOSP-1502,The Johns Hopkins Hospital,surgery,,340,340,100.0
HOSP-1503,The Johns Hopkins Hospital,maternity,2021-07-13,350,60,17.142857142857142
HOSP-1506,The Johns Hopkins Hospital,er,2022-05-30,430,390,90.69767441860465
HOSP-1506,The Johns Hopkins Hospital,pediatrics,2021-05-18,210,70,33.33333333333333
HOSP-1506,The Johns Hopkins Hospital,surgery,2021-11-15,170,400,235.29411764705884
HOSP-1509,The Johns Hopkins Hospital,er,2024-03-25,410,400,97.5609756097561
HOSP-1509,The Johns Hopkins Hospital,er,,370,20,5.405405405405405
HOSP-1509,The Johns Hopkins Hospital,maternity,2021-03-13,390,170,43.58974358974359
HOSP-1510,The Johns Hopkins Hospital,icu,2022-06-22,220,10,4.545454545454546
HOSP-1511,The Johns Hopkins Hospital,maternity,,160,20,12.5
HOSP-1514,The Johns Hopkins Hospital,er,2023-03-31,400,280,70.0
HOSP-1515,The Johns Hopkins Hospital,er,2021-03-17,320,340,106.25
HOSP-1516,The Johns Hopkins Hospital,maternity,2021-03-30,180,160,88.88888888888889
HOSP-1516,The Johns Hopkins Hospital,surgery,2022-03-20,480,20,4.166666666666666
HOSP-1517,The Johns Hopkins Hospital,maternity,,470,350,74.46808510638297
HOSP-1518,The Johns Hopkins Hospital,maternity,2022-07-25,390,60,15.384615384615385
HOSP-1518,The Johns Hopkins Hospital,maternity,2024-05-31,440,300,68.18181818181817
HOSP-1520,The Johns Hopkins Hospital,pediatrics,2021-05-29,250,210,84.0
HOSP-1521,The Johns Hopkins Hospital,icu,,180,100,55.55555555555556
HOSP-1521,The Johns Hopkins Hospital,pediatrics,2022-01-23,410,360,87.8048780487805
HOSP-1522,The Johns Hopkins Hospital,icu,,490,320,65.3061224489796
HOSP-1522,The Johns Hopkins Hospital,pediatrics,2020-12-21,500,350,70.0
HOSP-1523,The Johns Hopkins Hospital,surgery,2022-12-22,410,120,29.268292682926827
HOSP-1524,The Johns Hopkins Hospital,er,,280,120,42.857142857142854
HOSP-1525,The Johns Hopkins Hospital,icu,,250,20,8.0
HOSP-1526,The Johns Hopkins Hospital,pediatrics,2024-05-16,460,340,73.91304347826086
HOSP-1527,The Johns Hopkins Hospital,pediatrics,,370,340,91.8918918918919
HOSP-1528,The Johns Hopkins Hospital,pediatrics,2023-09-16,430,340,79.06976744186046
HOSP-1528,The Johns Hopkins Hospital,surgery,2023-10-25,490,100,20.408163265306122
