date,hospital_id,hospital_name,department_id,department_name,department_type,total_beds,occupied_beds_count,bed_occupancy_rate_pct,patients_admitted_count,patients_discharged_count,readmission_count,readmission_rate_pct,mortality_count,mortality_rate_pct,avg_length_of_stay_days,avg_treatment_time_hours,transfer_events_count,nurses_on_duty,doctors_on_duty,staff_to_patient_ratio,equipment_downtime_hours,avg_satisfaction_score,department_efficiency_score,external_benchmark_available_beds,external_benchmark_patients_refused
2020-07-22,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,2,4,0.0,0.0,,,5.75,,,,,,,,,,
2020-07-23,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,5,5,1.0,20.0,,,4.8,,,,,,,,,,
2020-07-24,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,7,4,0.0,0.0,,,5.5,,,,,,,,,,
2020-07-25,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,4,4,0.0,0.0,,,5.25,,,,,,,,,,
2020-07-26,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,1,3,0.0,0.0,,,3.6666666666666665,,,,,,,,,,
2020-07-27,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,3,4,0.0,0.0,,,4.0,,,,,,,,,,
2020-07-28,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,4,0,,,,,,,,,,,,,,,
2020-07-29,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,8,1,0.0,0.0,,,4.0,,,,,,,,,,
2020-07-30,1,HMIS Hospital,1,Emergency,Clinical,75,29,38.67,4,6,0.0,0.0,,,4.5,,,,,,,,,,
2020-07-31,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,5,2,0.0,0.0,,,5.5,,,,,,,,,,
2020-08-01,1,HMIS Hospital,1,Emergency,Clinical,75,33,44.0,7,6,0.0,0.0,,,4.0,,,,,,,,,,
2020-08-02,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,3,4,0.0,0.0,,,4.75,,,,,,,,,,
2020-08-03,1,HMIS Hospital,1,Emergency,Clinical,75,29,38.67,3,4,0.0,0.0,,,7.5,,,,,,,,,,
2020-08-04,1,HMIS Hospital,1,Emergency,Clinical,75,29,38.67,4,6,0.0,0.0,,,5.0,,,,,,,,,,
2020-08-05,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,1,2,0.0,0.0,,,4.5,,,,,,,,,,
2020-08-06,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,6,10,0.0,0.0,,,6.2,,,,,,,,,,
2020-08-07,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,5,3,0.0,0.0,,,7.666666666666667,,,,,,,,,,
2020-08-08,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,3,4,0.0,0.0,,,3.5,,,,,,,,,,
2020-08-09,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,3,3,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2020-08-10,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,3,5,0.0,0.0,,,5.2,,,,,,,,,,
2020-08-11,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,6,3,0.0,0.0,,,7.0,,,,,,,,,,
2020-08-12,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,1,4,1.0,25.0,,,3.0,,,,,,,,,,
2020-08-13,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,4,6,0.0,0.0,,,5.0,,,,,,,,,,
2020-08-14,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,7,3,0.0,0.0,,,6.333333333333333,,,,,,,,,,
2020-08-15,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,7,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2020-08-16,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,5,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2020-08-17,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,5,7,0.0,0.0,,,3.0,,,,,,,,,,
2020-08-18,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,2,4,0.0,0.0,,,4.5,,,,,,,,,,
2020-08-19,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,4,4,0.0,0.0,,,6.0,,,,,,,,,,
2020-08-20,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,1,5,0.0,0.0,,,3.0,,,,,,,,,,
2020-08-21,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,7,1,0.0,0.0,,,4.0,,,,,,,,,,
2020-08-22,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,3,2,0.0,0.0,,,8.5,,,,,,,,,,
2020-08-23,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,6,9,0.0,0.0,,,4.888888888888889,,,,,,,,,,
2020-08-24,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,2,9,0.0,0.0,,,6.111111111111111,,,,,,,,,,
2020-08-25,1,HMIS Hospital,1,Emergency,Clinical,75,16,21.33,2,1,0.0,0.0,,,2.0,,,,,,,,,,
2020-08-26,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,5,4,0.0,0.0,,,4.75,,,,,,,,,,
2020-08-27,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,3,1,0.0,0.0,,,3.0,,,,,,,,,,
2020-08-28,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,0,4,0.0,0.0,,,4.0,,,,,,,,,,
2020-08-29,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,6,1,0.0,0.0,,,3.0,,,,,,,,,,
2020-08-30,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,4,5,0.0,0.0,,,6.2,,,,,,,,,,
2020-08-31,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,3,5,0.0,0.0,,,7.0,,,,,,,,,,
2020-09-01,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,2,6,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2020-09-02,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,5,3,0.0,0.0,,,5.0,,,,,,,,,,
2020-09-03,1,HMIS Hospital,1,Emergency,Clinical,75,16,21.33,2,7,0.0,0.0,,,3.5714285714285716,,,,,,,,,,
2020-09-04,1,HMIS Hospital,1,Emergency,Clinical,75,15,20.0,6,2,0.0,0.0,,,6.0,,,,,,,,,,
2020-09-05,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,4,5,0.0,0.0,,,2.8,,,,,,,,,,
2020-09-06,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,7,0,,,,,,,,,,,,,,,
2020-09-07,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,4,4,0.0,0.0,,,2.0,,,,,,,,,,
2020-09-08,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,0,2,1.0,50.0,,,5.0,,,,,,,,,,
2020-09-09,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,4,6,0.0,0.0,,,4.166666666666667,,,,,,,,,,
2020-09-10,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,2,1,0.0,0.0,,,6.0,,,,,,,,,,
2020-09-11,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,5,2,0.0,0.0,,,6.0,,,,,,,,,,
2020-09-12,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,3,4,0.0,0.0,,,3.5,,,,,,,,,,
2020-09-13,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,2,5,0.0,0.0,,,4.2,,,,,,,,,,
2020-09-14,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,5,3,1.0,33.33,,,5.0,,,,,,,,,,
2020-09-15,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,5,5,0.0,0.0,,,5.6,,,,,,,,,,
2020-09-16,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,3,2,0.0,0.0,,,7.0,,,,,,,,,,
2020-09-17,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,6,4,0.0,0.0,,,5.25,,,,,,,,,,
2020-09-18,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,3,6,0.0,0.0,,,3.1666666666666665,,,,,,,,,,
2020-09-19,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,5,3,0.0,0.0,,,4.0,,,,,,,,,,
2020-09-20,1,HMIS Hospital,1,Emergency,Clinical,75,27,36.0,8,2,0.0,0.0,,,9.0,,,,,,,,,,
2020-09-21,1,HMIS Hospital,1,Emergency,Clinical,75,29,38.67,4,6,0.0,0.0,,,4.833333333333333,,,,,,,,,,
2020-09-22,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,3,3,0.0,0.0,,,3.0,,,,,,,,,,
2020-09-23,1,HMIS Hospital,1,Emergency,Clinical,75,27,36.0,4,7,0.0,0.0,,,3.0,,,,,,,,,,
2020-09-24,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,3,4,0.0,0.0,,,4.25,,,,,,,,,,
2020-09-25,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,7,4,0.0,0.0,,,4.25,,,,,,,,,,
2020-09-26,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,3,2,0.0,0.0,,,3.5,,,,,,,,,,
2020-09-27,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,5,5,0.0,0.0,,,7.4,,,,,,,,,,
2020-09-28,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,3,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2020-09-29,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,5,4,0.0,0.0,,,7.5,,,,,,,,,,
2020-09-30,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,6,10,1.0,10.0,,,5.2,,,,,,,,,,
2020-10-01,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,3,1,0.0,0.0,,,6.0,,,,,,,,,,
2020-10-02,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,8,4,1.0,25.0,,,4.25,,,,,,,,,,
2020-10-03,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,2,9,0.0,0.0,,,3.2222222222222223,,,,,,,,,,
2020-10-04,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,2,5,0.0,0.0,,,4.0,,,,,,,,,,
2020-10-05,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,3,4,0.0,0.0,,,4.0,,,,,,,,,,
2020-10-06,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,9,6,0.0,0.0,,,5.5,,,,,,,,,,
2020-10-07,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,5,0,,,,,,,,,,,,,,,
2020-10-08,1,HMIS Hospital,1,Emergency,Clinical,75,27,36.0,4,7,0.0,0.0,,,5.0,,,,,,,,,,
2020-10-09,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,1,5,0.0,0.0,,,5.0,,,,,,,,,,
2020-10-10,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,3,3,0.0,0.0,,,3.3333333333333335,,,,,,,,,,
2020-10-11,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,4,2,0.0,0.0,,,7.0,,,,,,,,,,
2020-10-12,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,3,2,0.0,0.0,,,2.5,,,,,,,,,,
2020-10-13,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,6,5,0.0,0.0,,,6.4,,,,,,,,,,
2020-10-14,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,1,3,0.0,0.0,,,4.0,,,,,,,,,,
2020-10-15,1,HMIS Hospital,1,Emergency,Clinical,75,27,36.0,9,2,0.0,0.0,,,3.0,,,,,,,,,,
2020-10-16,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,5,7,0.0,0.0,,,5.428571428571429,,,,,,,,,,
2020-10-17,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,3,4,0.0,0.0,,,4.0,,,,,,,,,,
2020-10-18,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,2,6,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2020-10-19,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,4,2,0.0,0.0,,,4.0,,,,,,,,,,
2020-10-20,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,4,7,0.0,0.0,,,5.428571428571429,,,,,,,,,,
2020-10-21,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,5,5,0.0,0.0,,,4.2,,,,,,,,,,
2020-10-22,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,4,2,0.0,0.0,,,4.5,,,,,,,,,,
2020-10-23,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,3,6,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2020-10-24,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,4,3,0.0,0.0,,,5.666666666666667,,,,,,,,,,
2020-10-25,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,4,4,0.0,0.0,,,7.25,,,,,,,,,,
2020-10-26,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,8,5,0.0,0.0,,,3.2,,,,,,,,,,
2020-10-27,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,1,5,0.0,0.0,,,3.6,,,,,,,,,,
2020-10-28,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,1,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2020-10-29,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,5,3,0.0,0.0,,,5.0,,,,,,,,,,
2020-10-30,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,3,3,0.0,0.0,,,5.0,,,,,,,,,,
2020-10-31,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,8,4,0.0,0.0,,,3.0,,,,,,,,,,
2020-11-01,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,5,2,0.0,0.0,,,5.0,,,,,,,,,,
2020-11-02,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,2,6,0.0,0.0,,,5.0,,,,,,,,,,
2020-11-03,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,2,3,0.0,0.0,,,6.333333333333333,,,,,,,,,,
2020-11-04,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,8,3,1.0,33.33,,,4.0,,,,,,,,,,
2020-11-05,1,HMIS Hospital,1,Emergency,Clinical,75,27,36.0,4,4,0.0,0.0,,,5.75,,,,,,,,,,
2020-11-06,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,1,5,1.0,20.0,,,4.4,,,,,,,,,,
2020-11-07,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,6,3,0.0,0.0,,,3.6666666666666665,,,,,,,,,,
2020-11-08,1,HMIS Hospital,1,Emergency,Clinical,75,27,36.0,5,2,0.0,0.0,,,7.5,,,,,,,,,,
2020-11-09,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,5,8,0.0,0.0,,,4.5,,,,,,,,,,
2020-11-10,1,HMIS Hospital,1,Emergency,Clinical,75,29,38.67,7,6,0.0,0.0,,,3.8333333333333335,,,,,,,,,,
2020-11-11,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,7,2,0.0,0.0,,,8.0,,,,,,,,,,
2020-11-12,1,HMIS Hospital,1,Emergency,Clinical,75,34,45.33,6,4,0.0,0.0,,,4.0,,,,,,,,,,
2020-11-13,1,HMIS Hospital,1,Emergency,Clinical,75,34,45.33,4,7,0.0,0.0,,,4.571428571428571,,,,,,,,,,
2020-11-14,1,HMIS Hospital,1,Emergency,Clinical,75,33,44.0,6,8,0.0,0.0,,,5.5,,,,,,,,,,
2020-11-15,1,HMIS Hospital,1,Emergency,Clinical,75,27,36.0,2,5,0.0,0.0,,,3.0,,,,,,,,,,
2020-11-16,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,8,4,0.0,0.0,,,4.5,,,,,,,,,,
2020-11-17,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,2,10,2.0,20.0,,,4.5,,,,,,,,,,
2020-11-18,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,4,4,0.0,0.0,,,8.25,,,,,,,,,,
2020-11-19,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,5,6,0.0,0.0,,,2.8333333333333335,,,,,,,,,,
2020-11-20,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,7,2,0.0,0.0,,,5.0,,,,,,,,,,
2020-11-21,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,8,2,0.0,0.0,,,4.5,,,,,,,,,,
2020-11-22,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,2,4,0.0,0.0,,,4.5,,,,,,,,,,
2020-11-23,1,HMIS Hospital,1,Emergency,Clinical,75,32,42.67,6,5,0.0,0.0,,,4.4,,,,,,,,,,
2020-11-24,1,HMIS Hospital,1,Emergency,Clinical,75,30,40.0,3,2,0.0,0.0,,,3.5,,,,,,,,,,
2020-11-25,1,HMIS Hospital,1,Emergency,Clinical,75,34,45.33,6,7,0.0,0.0,,,4.857142857142857,,,,,,,,,,
2020-11-26,1,HMIS Hospital,1,Emergency,Clinical,75,33,44.0,6,6,1.0,16.67,,,4.833333333333333,,,,,,,,,,
2020-11-27,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,1,5,0.0,0.0,,,4.6,,,,,,,,,,
2020-11-28,1,HMIS Hospital,1,Emergency,Clinical,75,27,36.0,4,4,1.0,25.0,,,7.0,,,,,,,,,,
2020-11-29,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,2,3,0.0,0.0,,,8.666666666666666,,,,,,,,,,
2020-11-30,1,HMIS Hospital,1,Emergency,Clinical,75,28,37.33,6,8,0.0,0.0,,,5.875,,,,,,,,,,
2020-12-01,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,5,8,0.0,0.0,,,3.75,,,,,,,,,,
2020-12-02,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,3,5,0.0,0.0,,,3.6,,,,,,,,,,
2020-12-03,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,2,2,0.0,0.0,,,5.5,,,,,,,,,,
2020-12-04,1,HMIS Hospital,1,Emergency,Clinical,75,15,20.0,0,6,0.0,0.0,,,5.833333333333333,,,,,,,,,,
2020-12-05,1,HMIS Hospital,1,Emergency,Clinical,75,14,18.67,5,2,0.0,0.0,,,6.0,,,,,,,,,,
2020-12-06,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,5,2,0.0,0.0,,,4.5,,,,,,,,,,
2020-12-07,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,6,2,0.0,0.0,,,5.5,,,,,,,,,,
2020-12-08,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,5,4,0.0,0.0,,,1.75,,,,,,,,,,
2020-12-09,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,5,2,0.0,0.0,,,2.5,,,,,,,,,,
2020-12-10,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,3,5,0.0,0.0,,,3.2,,,,,,,,,,
2020-12-11,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,4,6,0.0,0.0,,,6.166666666666667,,,,,,,,,,
2020-12-12,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,5,3,0.0,0.0,,,5.666666666666667,,,,,,,,,,
2020-12-13,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,4,5,0.0,0.0,,,3.6,,,,,,,,,,
2020-12-14,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,1,1,0.0,0.0,,,9.0,,,,,,,,,,
2020-12-15,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,5,1,0.0,0.0,,,8.0,,,,,,,,,,
2020-12-16,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,2,5,0.0,0.0,,,5.6,,,,,,,,,,
2020-12-17,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,3,6,0.0,0.0,,,6.333333333333333,,,,,,,,,,
2020-12-18,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,3,7,0.0,0.0,,,4.428571428571429,,,,,,,,,,
2020-12-19,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,4,1,0.0,0.0,,,10.0,,,,,,,,,,
2020-12-20,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,6,3,0.0,0.0,,,5.0,,,,,,,,,,
2020-12-21,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,5,7,1.0,14.29,,,2.2857142857142856,,,,,,,,,,
2020-12-22,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,6,5,0.0,0.0,,,6.0,,,,,,,,,,
2020-12-23,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,6,6,0.0,0.0,,,5.0,,,,,,,,,,
2020-12-24,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,3,4,0.0,0.0,,,4.0,,,,,,,,,,
2020-12-25,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,4,4,0.0,0.0,,,2.75,,,,,,,,,,
2020-12-26,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,5,3,1.0,33.33,,,3.3333333333333335,,,,,,,,,,
2020-12-27,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,0,2,0.0,0.0,,,2.5,,,,,,,,,,
2020-12-28,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,6,2,0.0,0.0,,,6.5,,,,,,,,,,
2020-12-29,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,3,4,0.0,0.0,,,6.0,,,,,,,,,,
2020-12-30,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,1,8,0.0,0.0,,,5.375,,,,,,,,,,
2020-12-31,1,HMIS Hospital,1,Emergency,Clinical,75,16,21.33,2,2,0.0,0.0,,,6.0,,,,,,,,,,
2021-01-01,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,4,2,0.0,0.0,,,6.5,,,,,,,,,,
2021-01-02,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,4,5,0.0,0.0,,,5.2,,,,,,,,,,
2021-01-03,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,4,2,0.0,0.0,,,5.5,,,,,,,,,,
2021-01-04,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,3,5,0.0,0.0,,,4.4,,,,,,,,,,
2021-01-05,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,7,4,0.0,0.0,,,4.5,,,,,,,,,,
2021-01-06,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,1,5,0.0,0.0,,,4.4,,,,,,,,,,
2021-01-07,1,HMIS Hospital,1,Emergency,Clinical,75,16,21.33,2,0,,,,,,,,,,,,,,,
2021-01-08,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,6,0,,,,,,,,,,,,,,,
2021-01-09,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,2,5,0.0,0.0,,,4.6,,,,,,,,,,
2021-01-10,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,2,6,0.0,0.0,,,4.5,,,,,,,,,,
2021-01-11,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,3,2,0.0,0.0,,,5.0,,,,,,,,,,
2021-01-12,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,3,4,0.0,0.0,,,6.0,,,,,,,,,,
2021-01-13,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,2,5,0.0,0.0,,,7.0,,,,,,,,,,
2021-01-14,1,HMIS Hospital,1,Emergency,Clinical,75,14,18.67,2,3,1.0,33.33,,,4.666666666666667,,,,,,,,,,
2021-01-15,1,HMIS Hospital,1,Emergency,Clinical,75,15,20.0,4,1,0.0,0.0,,,4.0,,,,,,,,,,
2021-01-16,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,4,3,0.0,0.0,,,4.0,,,,,,,,,,
2021-01-17,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,2,1,0.0,0.0,,,9.0,,,,,,,,,,
2021-01-18,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,3,2,0.0,0.0,,,6.5,,,,,,,,,,
2021-01-19,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,1,4,0.0,0.0,,,4.25,,,,,,,,,,
2021-01-20,1,HMIS Hospital,1,Emergency,Clinical,75,17,22.67,3,3,0.0,0.0,,,6.0,,,,,,,,,,
2021-01-21,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,7,1,0.0,0.0,,,8.0,,,,,,,,,,
2021-01-22,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,5,2,0.0,0.0,,,2.0,,,,,,,,,,
2021-01-23,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,2,6,0.0,0.0,,,4.166666666666667,,,,,,,,,,
2021-01-24,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,5,5,0.0,0.0,,,4.2,,,,,,,,,,
2021-01-25,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,6,6,1.0,16.67,,,5.5,,,,,,,,,,
2021-01-26,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,3,6,0.0,0.0,,,4.0,,,,,,,,,,
2021-01-27,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,3,3,0.0,0.0,,,4.666666666666667,,,,,,,,,,
2021-01-28,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,4,3,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2021-01-29,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,3,3,0.0,0.0,,,6.0,,,,,,,,,,
2021-01-30,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,3,4,0.0,0.0,,,4.5,,,,,,,,,,
2021-01-31,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,6,4,0.0,0.0,,,5.75,,,,,,,,,,
2021-02-01,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,3,3,0.0,0.0,,,3.0,,,,,,,,,,
2021-02-02,1,HMIS Hospital,1,Emergency,Clinical,75,21,28.0,3,4,0.0,0.0,,,3.5,,,,,,,,,,
2021-02-03,1,HMIS Hospital,1,Emergency,Clinical,75,19,25.33,2,3,0.0,0.0,,,5.0,,,,,,,,,,
2021-02-04,1,HMIS Hospital,1,Emergency,Clinical,75,23,30.67,7,6,0.0,0.0,,,4.333333333333333,,,,,,,,,,
2021-02-05,1,HMIS Hospital,1,Emergency,Clinical,75,18,24.0,1,3,0.0,0.0,,,2.6666666666666665,,,,,,,,,,
2021-02-06,1,HMIS Hospital,1,Emergency,Clinical,75,20,26.67,5,3,0.0,0.0,,,6.666666666666667,,,,,,,,,,
2021-02-07,1,HMIS Hospital,1,Emergency,Clinical,75,22,29.33,5,1,0.0,0.0,,,9.0,,,,,,,,,,
2021-02-08,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,5,4,1.0,25.0,,,5.5,,,,,,,,,,
2021-02-09,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,4,7,0.0,0.0,,,2.857142857142857,,,,,,,,,,
2021-02-10,1,HMIS Hospital,1,Emergency,Clinical,75,26,34.67,7,6,0.0,0.0,,,4.5,,,,,,,,,,
2021-02-11,1,HMIS Hospital,1,Emergency,Clinical,75,25,33.33,5,2,0.0,0.0,,,7.0,,,,,,,,,,
2021-02-12,1,HMIS Hospital,1,Emergency,Clinical,75,24,32.0,1,6,0.0,0.0,,,4.5,,,,,,,,,,
